date,hour,minute,bdaddr
2022-04-20,12,0,979
2022-04-20,12,15,227
2022-04-20,20,15,546
2022-04-20,20,30,1364
2022-04-25,14,30,3512
2022-04-25,14,45,4878
2022-04-25,15,0,4660
2022-04-25,15,15,4594
2022-04-25,15,30,4196
2022-04-25,15,45,4331
2022-04-25,16,0,3912
2022-04-25,16,15,3778
2022-04-25,16,30,4385
2022-04-25,16,45,4699
2022-04-25,17,0,4497
2022-04-25,17,15,4203
2022-04-25,17,30,4761
2022-04-25,17,45,5351
2022-04-25,18,0,4513
2022-04-25,18,15,4640
2022-04-25,18,30,4571
2022-04-25,18,45,4792
2022-04-25,19,0,5094
2022-04-25,19,15,5690
2022-04-25,19,30,5371
2022-04-25,19,45,4521
2022-04-25,20,0,4686
2022-04-25,20,15,4152
2022-04-25,20,30,3470
2022-04-25,20,45,3457
2022-04-25,21,0,3155
2022-04-25,21,15,2982
2022-04-25,21,30,2565
2022-04-25,21,45,2320
2022-04-25,22,0,2196
2022-04-25,22,15,2367
2022-04-25,22,30,2244
2022-04-25,22,45,2081
2022-04-25,23,0,1568
2022-04-25,23,15,1872
2022-04-25,23,30,1629
2022-04-25,23,45,1694
2022-04-26,0,0,1209
2022-04-26,0,15,1282
2022-04-26,0,30,1108
2022-04-26,0,45,1046
2022-04-26,1,0,543
2022-04-26,1,15,1280
2022-04-26,1,30,1149
2022-04-26,1,45,1153
2022-04-26,2,0,1283
2022-04-26,2,15,1281
2022-04-26,2,30,1217
2022-04-26,2,45,1230
2022-04-26,3,0,1227
2022-04-26,3,15,1206
2022-04-26,3,30,1317
2022-04-26,3,45,1212
2022-04-26,4,0,1007
2022-04-26,4,15,8
2022-04-26,4,30,256
2022-04-26,4,45,29
2022-04-26,5,0,202
2022-04-26,5,15,1143
2022-04-26,5,30,1314
2022-04-26,5,45,1418
2022-04-26,6,0,1328
2022-04-26,6,15,1415
2022-04-26,6,30,1618
2022-04-26,6,45,1533
2022-04-26,7,0,1487
2022-04-26,7,15,1634
2022-04-26,7,30,1785
2022-04-26,7,45,2026
2022-04-26,8,0,2447
2022-04-26,8,15,2885
2022-04-26,8,30,3114
2022-04-26,8,45,3013
2022-04-26,9,0,2485
