date,hour,minute,bdaddr
2022-04-20,20,45,1283
2022-04-21,6,0,69
2022-04-21,7,0,377
2022-04-21,7,15,1908
2022-04-21,7,30,1960
2022-04-21,7,45,1911
2022-04-21,8,0,1905
2022-04-21,8,15,1898
2022-04-21,8,30,1917
2022-04-21,8,45,1913
2022-04-21,9,0,1872
2022-04-21,9,15,1913
2022-04-21,9,30,1984
2022-04-21,9,45,2160
2022-04-21,10,0,2135
2022-04-21,10,15,2112
2022-04-21,10,30,2143
2022-04-21,10,45,2265
2022-04-21,11,0,2218
2022-04-21,11,15,2450
2022-04-21,11,30,2505
2022-04-21,11,45,2397
2022-04-21,12,0,2300
2022-04-21,12,15,2408
2022-04-21,12,30,422
2022-04-21,13,30,27
2022-04-21,13,45,703
2022-04-26,16,45,1021
2022-04-26,17,0,1805
2022-04-26,17,15,1359
2022-04-26,17,30,770
2022-04-26,17,45,723
2022-04-26,18,0,767
2022-04-26,18,15,1044
2022-04-26,18,30,815
2022-04-26,18,45,674
2022-04-26,19,0,762
2022-04-26,19,15,674
2022-04-26,19,30,614
2022-04-26,19,45,608
2022-04-26,20,0,543
2022-04-26,20,15,680
2022-04-26,20,30,457
2022-04-26,20,45,652
2022-04-26,21,0,456
2022-04-26,21,15,311
2022-04-26,21,30,572
2022-04-26,21,45,229
2022-04-26,22,0,298
2022-04-26,22,15,356
2022-04-26,22,30,419
2022-04-26,22,45,206
2022-04-26,23,0,247
2022-04-26,23,15,222
2022-04-26,23,30,255
2022-04-26,23,45,175
2022-04-27,0,0,149
2022-04-27,0,15,116
2022-04-27,0,30,52
2022-04-27,0,45,91
2022-04-27,1,0,99
2022-04-27,1,15,70
2022-04-27,1,30,57
2022-04-27,1,45,87
2022-04-27,2,0,52
2022-04-27,2,15,64
2022-04-27,2,30,65
2022-04-27,2,45,48
2022-04-27,3,0,55
2022-04-27,3,15,55
2022-04-27,3,30,67
2022-04-27,3,45,86
2022-04-27,4,0,47
2022-04-27,4,15,11
2022-04-27,4,30,60
2022-04-27,4,45,41
2022-04-27,5,0,16
2022-04-27,5,15,10
2022-04-27,5,30,32
2022-04-27,5,45,11
2022-04-27,6,0,29
2022-04-27,6,15,11
2022-04-27,6,30,34
2022-04-27,6,45,19
2022-04-27,7,0,65
2022-04-27,7,15,200
2022-04-27,7,30,193
2022-04-27,7,45,429
2022-04-27,8,0,679
2022-04-27,8,15,756
2022-04-27,8,30,1002
2022-04-27,8,45,1164
2022-04-27,9,0,864
2022-04-27,9,15,826
2022-04-27,9,30,731
2022-04-27,9,45,682
2022-04-27,10,0,667
2022-04-27,10,15,649
2022-04-27,10,30,941
2022-04-27,10,45,1069
2022-04-27,11,0,965
2022-04-27,11,15,1324
2022-04-27,11,30,1126
2022-04-27,11,45,946
2022-04-27,12,0,1006
2022-04-27,12,15,1285
2022-04-27,12,30,1488
2022-04-27,12,45,1486
2022-04-27,13,0,1421
2022-04-27,13,15,1278
2022-04-27,13,30,1213
2022-04-27,13,45,1108
2022-04-27,14,0,887
2022-04-27,14,15,876
2022-04-27,14,30,800
2022-04-27,14,45,893
2022-04-27,15,0,789
2022-04-27,15,15,1674
2022-04-27,15,30,1233
2022-04-27,15,45,911
2022-04-27,16,0,1021
2022-04-27,16,15,935
2022-04-27,16,30,872
2022-04-27,16,45,853
2022-04-27,17,0,1301
2022-04-27,17,15,928
2022-04-27,17,30,959
2022-04-27,17,45,927
2022-04-27,18,0,859
2022-04-27,18,15,976
2022-04-27,18,30,1065
2022-04-27,18,45,1089
2022-04-27,19,0,846
2022-04-27,19,15,788
2022-04-27,19,30,904
2022-04-27,19,45,706
2022-04-27,20,0,583
2022-04-27,20,15,1015
2022-04-27,20,30,930
2022-04-27,20,45,1009
