date,hour,minute,bdaddr
2022-05-13,5,0,66
2022-05-13,5,15,204
2022-05-14,9,0,1745
2022-05-14,9,15,8317
2022-05-14,9,30,9057
2022-05-14,9,45,9823
2022-05-14,10,0,12033
2022-05-14,10,15,12703
2022-05-14,10,30,16808
2022-05-14,10,45,16296
2022-05-14,11,0,15647
2022-05-14,11,15,16558
2022-05-14,11,30,15940
2022-05-14,11,45,16564
2022-05-14,12,0,16606
2022-05-14,12,15,16164
2022-05-14,12,30,15863
2022-05-14,12,45,13219
2022-05-14,13,0,12114
2022-05-14,13,15,10010
2022-05-14,13,30,7007
2022-05-14,13,45,15478
2022-05-14,14,0,15479
2022-05-14,14,15,14186
2022-05-14,14,30,16400
2022-05-14,14,45,15316
2022-05-14,15,0,13368
2022-05-14,15,15,12261
2022-05-14,15,30,9629
2022-05-14,15,45,9915
2022-05-14,16,0,11493
2022-05-14,16,15,13257
2022-05-14,16,30,15706
2022-05-14,16,45,16407
2022-05-14,17,0,14922
2022-05-14,17,15,17381
2022-05-14,17,30,14956
2022-05-14,17,45,12552
2022-05-14,18,0,11118
2022-05-14,18,15,8027
2022-05-14,18,30,6127
2022-05-14,18,45,6049
2022-05-14,19,0,6211
2022-05-14,19,15,5614
2022-05-14,19,30,2122
2022-05-15,6,45,555
2022-05-15,7,0,1384
2022-05-15,7,15,1691
2022-05-15,7,30,2363
2022-05-15,7,45,2944
2022-05-15,8,0,3639
2022-05-15,8,15,3705
2022-05-15,8,30,4392
2022-05-15,8,45,5253
2022-05-15,9,0,6086
2022-05-15,9,15,7187
2022-05-15,9,30,7525
2022-05-15,9,45,7920
2022-05-15,10,0,11465
2022-05-15,10,15,14526
2022-05-15,10,30,13672
2022-05-15,10,45,12958
2022-05-15,11,0,12486
2022-05-15,11,15,13884
2022-05-15,11,30,13862
2022-05-15,11,45,11481
2022-05-15,12,0,9523
2022-05-15,12,15,10385
2022-05-15,12,30,11606
2022-05-15,12,45,14427
2022-05-15,13,0,17767
2022-05-15,13,15,17383
2022-05-15,13,30,18070
2022-05-15,13,45,16204
2022-05-15,14,0,15588
2022-05-15,14,15,14994
2022-05-15,14,30,13263
2022-05-15,14,45,11070
2022-05-15,15,0,11914
2022-05-15,15,15,12432
2022-05-15,15,30,15436
2022-05-15,15,45,15363
2022-05-15,16,0,13587
2022-05-15,16,15,15583
2022-05-15,16,30,19290
2022-05-15,16,45,17568
2022-05-15,17,0,8811
2022-05-22,11,45,487
2022-05-22,12,0,976
2022-05-22,12,15,1033
2022-05-22,12,30,1116
2022-05-22,12,45,1005
2022-05-22,13,0,1139
2022-05-22,13,15,1262
2022-05-22,13,30,1297
2022-05-22,13,45,1302
2022-05-22,14,0,1310
2022-05-22,14,15,1436
2022-05-22,14,30,1494
2022-05-22,14,45,1561
2022-05-22,15,0,1490
2022-05-22,15,15,1521
2022-05-22,15,30,1599
2022-05-22,15,45,939
2022-05-22,16,0,682
2022-05-22,16,15,851
2022-05-22,16,30,798
2022-05-22,16,45,296
2022-05-22,17,0,779
2022-05-22,17,15,1008
2022-05-22,18,0,547
2022-05-22,18,15,767
2022-05-22,18,30,847
2022-05-22,18,45,475
2022-05-22,19,15,264
2022-05-22,19,30,115
2022-05-22,19,45,515
2022-05-22,20,0,199
2022-05-22,20,30,36
2022-05-22,21,0,57
2022-05-22,22,0,310
2022-05-25,3,0,71
2022-05-25,3,15,49
2022-05-25,3,30,134
2022-05-25,4,0,146
2022-05-25,4,15,315
2022-05-25,4,30,225
2022-05-25,4,45,79
2022-05-25,5,0,163
2022-05-25,5,15,271
2022-05-25,5,30,163
2022-05-25,5,45,14
2022-05-25,6,0,511
2022-05-25,6,15,702
2022-05-25,6,30,343
2022-05-25,6,45,583
2022-05-25,7,0,302
2022-05-25,7,15,103
2022-05-25,7,30,1387
2022-05-25,7,45,437
2022-05-25,8,0,441
2022-05-25,8,15,811
2022-05-25,8,30,656
2022-05-25,8,45,249
2022-05-25,9,0,546
2022-05-25,9,15,752
2022-05-25,9,30,860
2022-05-25,9,45,271
2022-05-25,10,0,1092
2022-05-25,10,15,448
2022-05-25,10,30,830
2022-05-25,10,45,210
2022-05-25,11,0,1134
2022-05-25,11,15,1375
2022-05-25,11,30,847
2022-05-28,22,15,198
2022-05-28,22,30,220
2022-05-28,22,45,375
2022-05-28,23,0,1314
2022-05-28,23,15,2406
2022-05-28,23,30,2357
2022-05-28,23,45,2388
2022-05-29,0,0,2229
2022-05-29,0,15,2112
2022-05-29,0,30,2072
2022-05-29,0,45,1995
2022-05-29,1,0,1938
2022-05-29,1,15,2029
2022-05-29,1,30,2048
2022-05-29,1,45,2022
2022-05-29,2,0,1967
2022-05-29,2,15,1998
2022-05-29,2,30,2034
2022-05-29,2,45,2017
2022-05-29,3,0,1969
2022-05-29,3,15,2022
2022-05-29,3,30,2010
2022-05-29,3,45,2016
2022-05-29,4,0,1689
2022-05-29,4,15,1316
2022-05-29,4,30,1923
2022-05-29,4,45,1930
2022-05-29,5,0,1840
2022-05-29,5,15,1902
2022-05-29,5,30,1926
2022-05-29,5,45,1897
2022-05-29,6,0,1832
2022-05-29,6,15,1903
2022-05-29,6,30,1908
2022-05-29,6,45,1925
2022-05-29,7,0,1869
2022-05-29,7,15,1898
2022-05-29,7,30,1921
2022-05-29,7,45,1893
2022-05-29,8,0,1855
2022-05-29,8,15,2062
2022-05-29,8,30,2071
2022-05-29,8,45,2180
2022-05-29,9,0,1971
2022-05-29,9,15,1978
2022-05-29,9,30,2010
2022-05-29,9,45,2012
2022-05-29,10,0,1944
2022-05-29,10,15,1981
2022-05-29,10,30,1983
2022-05-29,10,45,2053
2022-05-29,11,0,1981
2022-05-29,11,15,2009
2022-05-29,11,30,1968
2022-05-29,11,45,2077
2022-05-29,12,0,2030
2022-05-29,12,15,2056
2022-05-29,12,30,1946
2022-05-29,12,45,1867
2022-05-29,13,0,1807
2022-05-29,13,15,1910
2022-05-29,13,30,1984
2022-05-29,13,45,2042
2022-05-29,14,0,2059
2022-05-29,14,15,2107
2022-05-29,14,30,2138
2022-05-29,14,45,2117
2022-05-29,15,0,2050
2022-05-29,15,15,2103
2022-05-29,15,30,2156
2022-05-29,15,45,2083
2022-05-29,16,0,2104
2022-05-29,16,15,1943
2022-05-29,16,30,1468
2022-05-29,16,45,1473
2022-05-29,17,0,1428
2022-05-29,17,15,1462
2022-05-29,17,30,1548
2022-05-29,17,45,1440
2022-05-29,18,0,1421
