date,hour,minute,bdaddr
2022-04-20,14,15,325
2022-04-20,20,15,506
2022-04-20,20,30,1579
2022-04-27,10,15,182
2022-04-27,10,30,5026
2022-04-27,10,45,5528
2022-04-27,11,0,5419
2022-04-27,11,15,5731
2022-04-27,11,30,5934
2022-04-27,11,45,5996
2022-04-27,12,0,6439
2022-04-27,12,15,7925
2022-04-27,12,30,7752
2022-04-27,12,45,8160
2022-04-27,13,0,6442
2022-04-27,13,15,7219
2022-04-27,13,30,7702
2022-04-27,13,45,7621
2022-04-27,14,0,6858
2022-04-27,14,15,7610
2022-04-27,14,30,6920
2022-04-27,14,45,6890
2022-04-27,15,0,7096
2022-04-27,15,15,7625
2022-04-27,15,30,6546
2022-04-27,15,45,7622
2022-04-27,16,0,6691
2022-04-27,16,15,7505
2022-04-27,16,30,7536
2022-04-27,16,45,7578
2022-04-27,17,0,7094
2022-04-27,17,15,7569
2022-04-27,17,30,8508
2022-04-27,17,45,9277
2022-04-27,18,0,8574
2022-04-27,18,15,9150
2022-04-27,18,30,8500
2022-04-27,18,45,8912
2022-04-27,19,0,8029
2022-04-27,19,15,8003
2022-04-27,19,30,7224
2022-04-27,19,45,6725
2022-04-27,20,0,5922
2022-04-27,20,15,5629
2022-04-27,20,30,4855
2022-04-27,20,45,4785
2022-04-27,21,0,4451
2022-04-27,21,15,4492
2022-04-27,21,30,3849
2022-04-27,21,45,4461
2022-04-27,22,0,4258
2022-04-27,22,15,4040
2022-04-27,22,30,3307
2022-04-27,22,45,3196
2022-04-27,23,0,3107
2022-04-27,23,15,3004
2022-04-27,23,30,3557
2022-04-27,23,45,2629
2022-04-28,0,0,1871
2022-04-28,0,15,1967
2022-04-28,0,30,2035
2022-04-28,0,45,1919
2022-04-28,1,0,1322
2022-04-28,1,15,1282
2022-04-28,1,30,1240
2022-04-28,1,45,1254
2022-04-28,2,0,1120
2022-04-28,2,15,1106
2022-04-28,2,30,818
2022-04-28,2,45,1100
2022-04-28,3,0,829
2022-04-28,3,15,921
2022-04-28,3,30,777
2022-04-28,3,45,894
2022-04-28,4,0,798
2022-04-28,4,15,17
2022-04-28,4,30,89
2022-04-28,4,45,15
2022-04-28,5,0,67
2022-04-28,5,15,209
2022-04-28,5,30,691
2022-04-28,5,45,806
2022-04-28,6,0,904
2022-04-28,6,15,958
2022-04-28,6,30,828
2022-04-28,6,45,1253
2022-04-28,7,0,1421
2022-04-28,7,15,1781
2022-04-28,7,30,3189
2022-04-28,7,45,3823
2022-04-28,8,0,4783
2022-04-28,8,15,5659
2022-04-28,8,30,6894
2022-04-28,8,45,6640
2022-04-28,9,0,4597
2022-04-28,9,15,4857
2022-04-28,9,30,4560
2022-04-28,9,45,4795
2022-04-28,10,0,4198
2022-04-28,10,15,4486
2022-04-28,10,30,4665
