date,hour,minute,bdaddr
2022-05-13,2,45,796
2022-05-13,3,0,1581
2022-05-13,3,15,907
2022-05-13,3,30,1015
2022-05-13,4,0,780
2022-05-13,4,15,761
2022-05-13,4,30,727
2022-05-13,5,45,1067
2022-05-14,9,15,2863
2022-05-14,9,30,7371
2022-05-14,9,45,9410
2022-05-14,10,0,9350
2022-05-14,10,15,8800
2022-05-14,10,30,9019
2022-05-14,10,45,8945
2022-05-14,11,0,8948
2022-05-14,11,15,10050
2022-05-14,11,30,9712
2022-05-14,11,45,10240
2022-05-14,12,0,9802
2022-05-14,12,15,10716
2022-05-14,12,30,11105
2022-05-14,12,45,11407
2022-05-14,13,0,11307
2022-05-14,13,15,12318
2022-05-14,13,30,12783
2022-05-14,13,45,12922
2022-05-14,14,0,12365
2022-05-14,14,15,13062
2022-05-14,14,30,13003
2022-05-14,14,45,14195
2022-05-14,15,0,17236
2022-05-14,15,15,20441
2022-05-14,15,30,21239
2022-05-14,15,45,21558
2022-05-14,16,0,20182
2022-05-14,16,15,22186
2022-05-14,16,30,22455
2022-05-14,16,45,21175
2022-05-14,17,0,21083
2022-05-14,17,15,21541
2022-05-14,17,30,20723
2022-05-14,17,45,20065
2022-05-14,18,0,19011
2022-05-14,18,15,16176
2022-05-14,18,30,18004
2022-05-14,18,45,17412
2022-05-14,19,0,16566
2022-05-14,19,15,13599
2022-05-14,19,30,6859
2022-05-21,10,45,1747
2022-05-21,11,0,2212
2022-05-21,11,15,2609
2022-05-21,11,30,2709
2022-05-21,11,45,2892
2022-05-21,12,0,2856
2022-05-21,12,15,3203
2022-05-21,12,30,3494
2022-05-21,12,45,3717
2022-05-21,13,0,3294
2022-05-21,13,15,3621
2022-05-21,13,30,3671
2022-05-21,13,45,3721
2022-05-21,14,0,3321
2022-05-21,14,15,2132
2022-05-24,21,15,840
2022-05-24,21,30,2277
2022-05-24,21,45,1098
2022-05-24,23,0,4
2022-05-25,0,15,91
2022-05-25,0,30,321
2022-05-25,1,0,42
2022-05-25,1,15,56
2022-05-25,1,30,15
2022-05-25,2,15,43
2022-05-25,3,45,10
2022-05-25,4,0,14
2022-05-25,4,15,304
2022-05-25,4,30,77
