date,hour,minute,bdaddr
2022-05-13,6,0,206
2022-05-13,6,15,96
2022-05-14,10,45,8466
2022-05-14,11,0,11627
2022-05-14,11,15,14578
2022-05-14,11,30,15302
2022-05-14,11,45,16010
2022-05-14,12,0,15708
2022-05-14,12,15,16495
2022-05-14,12,30,18060
2022-05-14,12,45,18378
2022-05-14,13,0,16991
2022-05-14,13,15,18625
2022-05-14,13,30,18383
2022-05-14,13,45,18758
2022-05-14,14,0,18714
2022-05-14,14,15,19410
2022-05-14,14,30,20061
2022-05-14,14,45,20278
2022-05-14,15,0,19475
2022-05-14,15,15,18977
2022-05-14,15,30,19657
2022-05-14,15,45,19036
2022-05-14,16,0,18734
2022-05-14,16,15,19006
2022-05-14,16,30,19192
2022-05-14,16,45,20482
2022-05-14,17,0,19042
2022-05-14,17,15,20062
2022-05-14,17,30,19447
2022-05-14,17,45,19978
2022-05-14,18,0,18718
2022-05-14,18,15,14136
2022-05-14,18,30,7976
2022-05-14,18,45,7194
2022-05-14,19,0,3433
2022-05-15,6,30,46
2022-05-15,6,45,759
2022-05-15,7,0,1195
2022-05-15,7,15,1230
2022-05-15,7,30,1548
2022-05-15,7,45,2871
2022-05-15,8,0,3093
2022-05-15,8,15,4035
2022-05-15,8,30,4143
2022-05-15,8,45,4979
2022-05-15,9,0,5187
2022-05-15,9,15,4980
2022-05-15,9,30,6030
2022-05-15,9,45,7004
2022-05-15,10,0,8471
2022-05-15,10,15,11166
2022-05-15,10,30,13696
2022-05-15,10,45,15039
2022-05-15,11,0,15425
2022-05-15,11,15,16110
2022-05-15,11,30,17122
2022-05-15,11,45,18259
2022-05-15,12,0,17911
2022-05-15,12,15,17548
2022-05-15,12,30,17678
2022-05-15,12,45,16626
2022-05-15,13,0,16298
2022-05-15,13,15,16693
2022-05-15,13,30,17911
2022-05-15,13,45,19096
2022-05-15,14,0,18545
2022-05-15,14,15,20790
2022-05-15,14,30,20690
2022-05-15,14,45,21846
2022-05-15,15,0,21214
2022-05-15,15,15,20916
2022-05-15,15,30,20084
2022-05-15,15,45,21161
2022-05-15,16,0,20429
2022-05-15,16,15,20713
2022-05-15,16,30,20510
2022-05-15,16,45,20729
2022-05-15,17,0,10086
2022-05-22,11,45,1800
2022-05-22,12,0,1619
2022-05-22,12,15,1573
2022-05-22,12,30,1752
2022-05-22,12,45,1573
2022-05-22,13,0,1630
2022-05-22,13,15,1982
2022-05-22,13,30,2033
2022-05-22,13,45,2004
2022-05-22,14,0,1856
2022-05-22,14,15,2144
2022-05-22,14,30,2230
2022-05-22,14,45,2388
2022-05-22,15,0,2166
2022-05-22,15,15,2303
2022-05-22,15,30,2067
2022-05-22,16,0,152
2022-05-22,16,30,282
2022-05-22,16,45,1975
2022-05-22,17,0,2187
2022-05-22,17,15,2301
2022-05-22,17,30,1991
2022-05-22,17,45,2157
2022-05-22,18,0,2057
2022-05-22,18,15,1835
2022-05-22,18,30,1840
2022-05-22,18,45,2057
2022-05-22,19,0,1641
2022-05-22,19,15,272
2022-05-25,14,45,783
2022-05-25,15,0,538
2022-05-25,15,30,1537
2022-05-25,16,15,120
2022-05-25,16,45,661
2022-05-25,17,0,482
2022-05-25,18,30,351
2022-05-25,18,45,16
2022-05-25,19,0,513
2022-05-25,19,15,160
2022-05-25,20,15,254
2022-05-25,20,45,897
2022-05-25,21,0,266
2022-05-25,21,30,87
2022-05-25,23,15,93
2022-05-26,0,30,38
2022-05-26,1,0,39
2022-05-26,1,15,4
2022-05-26,2,0,15
2022-05-26,2,30,24
2022-05-26,2,45,66
2022-05-26,3,0,193
2022-05-26,3,15,187
2022-05-26,3,30,181
2022-05-26,3,45,193
2022-05-26,4,0,159
2022-05-26,4,15,148
2022-05-26,4,30,220
2022-05-26,4,45,166
2022-05-26,5,0,192
2022-05-26,5,15,194
