date,hour,minute,bdaddr
2022-04-21,3,0,406
2022-04-21,3,15,59
2022-04-21,11,15,580
2022-04-21,11,30,2313
2022-04-21,11,45,2405
2022-04-21,12,0,2329
2022-04-21,12,15,2476
2022-04-21,12,30,439
2022-05-07,1,15,703
2022-05-07,1,30,1061
2022-05-07,1,45,1680
2022-05-07,2,0,1680
2022-05-07,2,15,1663
2022-05-07,2,30,1579
2022-05-07,2,45,1648
2022-05-07,3,0,1675
2022-05-07,3,15,332
2022-05-07,3,30,821
2022-05-07,3,45,1042
2022-05-07,4,0,1467
2022-05-07,4,15,602
2022-05-07,4,30,1670
2022-05-07,4,45,1746
2022-05-07,5,0,1762
2022-05-07,5,15,1771
2022-05-07,5,30,1777
2022-05-07,5,45,1765
2022-05-07,6,0,1738
2022-05-07,6,15,1739
2022-05-07,6,30,1759
2022-05-07,6,45,1762
2022-05-07,7,0,1752
2022-05-07,7,15,1760
2022-05-07,7,30,1798
2022-05-07,7,45,1726
2022-05-07,8,0,1732
2022-05-07,8,15,1786
2022-05-07,8,30,1790
2022-05-07,8,45,1774
2022-05-07,9,0,1717
2022-05-07,9,15,1770
2022-05-07,9,30,1761
2022-05-07,9,45,1776
2022-05-07,10,0,1774
2022-05-07,10,15,1746
2022-05-07,10,30,1782
2022-05-07,10,45,1756
2022-05-07,11,0,1734
2022-05-07,11,15,1751
2022-05-07,11,30,1911
2022-05-07,11,45,1955
2022-05-07,12,0,1937
2022-05-07,12,15,1911
2022-05-07,12,30,1943
2022-05-07,12,45,1937
2022-05-07,13,0,1813
2022-05-07,13,15,1712
2022-05-07,13,30,1771
2022-05-07,13,45,1757
2022-05-07,14,0,1914
2022-05-07,14,15,2078
2022-05-07,14,30,2035
2022-05-07,14,45,2053
2022-05-07,15,0,2097
2022-05-07,15,15,2070
2022-05-07,15,30,2035
2022-05-07,15,45,2026
2022-05-07,16,0,2041
2022-05-07,16,15,2051
2022-05-07,16,30,2075
2022-05-07,16,45,2140
2022-05-07,17,0,2098
2022-05-07,17,15,2144
2022-05-07,17,30,2170
2022-05-07,17,45,2166
2022-05-07,18,0,2133
2022-05-07,18,15,2120
2022-05-07,18,30,2145
2022-05-07,18,45,1914
2022-05-07,19,0,1347
2022-05-07,19,15,1443
2022-05-07,19,30,1440
2022-05-07,19,45,1354
2022-05-07,20,0,1342
2022-05-07,20,15,1435
2022-05-07,20,30,2229
2022-05-07,20,45,2136
2022-05-07,21,0,2102
2022-05-07,21,15,2122
