date,hour,minute,bdaddr
2022-04-20,5,25,186
2022-04-20,17,50,66
2022-04-20,17,55,591
2022-04-20,18,0,586
2022-04-20,18,5,592
2022-04-20,18,10,637
2022-04-20,18,15,590
2022-04-20,18,20,612
2022-04-20,18,25,583
2022-04-20,18,30,621
2022-04-20,18,35,576
2022-04-20,18,40,671
2022-04-20,18,45,733
2022-04-20,18,50,757
2022-04-20,18,55,747
2022-04-20,19,0,752
2022-04-20,19,5,756
2022-04-20,19,10,801
2022-04-20,19,15,758
2022-04-20,19,20,800
2022-04-20,19,25,744
2022-04-20,19,30,785
2022-04-20,19,35,758
2022-04-20,19,40,847
2022-04-20,19,45,793
2022-04-20,19,50,854
2022-04-20,19,55,838
2022-04-20,20,0,867
2022-04-20,20,5,895
2022-04-20,20,10,913
2022-04-20,20,15,44
2022-04-20,21,5,423
2022-04-20,21,10,361
2022-04-22,13,40,219
2022-04-22,13,45,430
2022-04-22,13,50,626
2022-04-22,13,55,568
2022-04-22,14,0,515
2022-04-22,14,5,607
2022-04-22,14,10,551
2022-04-22,14,15,434
2022-04-22,14,20,520
2022-04-22,14,25,435
2022-04-22,14,30,514
2022-04-22,14,35,691
2022-04-22,14,40,667
2022-04-22,14,45,689
2022-04-22,14,50,760
2022-04-22,14,55,507
2022-04-22,15,0,433
2022-04-22,15,5,561
2022-04-22,15,10,517
2022-04-22,15,15,509
2022-04-22,15,20,418
2022-04-22,15,25,475
2022-04-22,15,30,377
2022-04-22,15,35,558
2022-04-22,15,40,456
2022-04-22,15,45,475
2022-04-22,15,50,494
2022-04-22,15,55,344
2022-04-22,16,0,351
2022-04-22,16,5,365
2022-04-22,16,10,382
2022-04-22,16,15,398
2022-04-22,16,20,489
2022-04-22,16,25,404
2022-04-22,16,30,555
2022-04-22,16,35,427
2022-04-22,16,40,367
2022-04-22,16,45,416
2022-04-22,16,50,349
2022-04-22,16,55,357
2022-04-22,17,0,374
2022-04-22,17,5,663
2022-04-22,17,10,749
2022-04-22,17,15,798
2022-04-22,17,20,710
2022-04-22,17,25,644
2022-04-22,17,30,581
2022-04-22,17,35,476
2022-04-22,17,40,650
2022-04-22,17,45,544
2022-04-22,17,50,488
2022-04-22,17,55,614
2022-04-22,18,0,643
2022-04-22,18,5,708
2022-04-22,18,10,840
2022-04-22,18,15,783
2022-04-22,18,20,766
2022-04-22,18,25,752
2022-04-22,18,30,640
2022-04-22,18,35,565
2022-04-22,18,40,688
2022-04-22,18,45,733
2022-04-22,18,50,835
2022-04-22,18,55,728
2022-04-22,19,0,662
2022-04-22,19,5,692
2022-04-22,19,10,641
2022-04-22,19,15,550
2022-04-22,19,20,569
2022-04-22,19,25,472
2022-04-22,19,30,641
2022-04-22,19,35,562
2022-04-22,19,40,608
2022-04-22,19,45,481
2022-04-22,19,50,413
2022-04-22,19,55,437
2022-04-22,20,0,403
