date,hour,minute,bdaddr
2022-04-21,4,5,223
2022-04-21,4,20,529
2022-04-21,4,25,418
2022-04-21,4,30,54
2022-04-21,4,35,116
2022-04-21,12,15,642
2022-04-21,12,25,441
2022-05-21,14,35,395
2022-05-21,14,40,946
2022-05-21,14,45,882
2022-05-21,14,50,1050
2022-05-21,14,55,782
2022-05-21,15,0,469
2022-05-21,15,5,634
2022-05-21,15,10,546
2022-05-21,15,15,629
2022-05-21,15,20,622
2022-05-21,15,25,644
2022-05-21,15,30,423
2022-05-21,15,35,643
2022-05-21,15,40,587
2022-05-21,15,45,509
2022-05-21,16,15,334
2022-05-21,16,20,35
2022-05-21,16,25,182
2022-05-21,16,30,722
2022-05-21,16,35,502
2022-05-21,16,45,131
2022-05-21,17,0,115
2022-05-21,17,5,538
2022-05-21,17,40,450
2022-05-21,17,45,717
2022-05-21,17,50,911
2022-05-21,17,55,416
2022-05-21,18,20,451
2022-05-21,18,25,569
2022-05-21,18,30,661
2022-05-21,18,35,510
2022-05-21,18,40,723
2022-05-21,18,45,761
2022-05-21,18,50,722
2022-05-21,18,55,660
2022-05-21,19,0,474
2022-05-21,19,5,545
2022-05-21,19,10,514
2022-05-21,19,15,807
2022-05-21,19,20,907
2022-05-21,19,25,959
2022-05-21,19,30,906
2022-05-21,19,35,898
2022-05-21,19,40,1003
2022-05-21,19,45,961
2022-05-21,19,50,1030
2022-05-21,19,55,874
2022-05-21,20,0,786
2022-05-21,20,5,705
2022-05-21,20,10,810
2022-05-21,20,15,668
2022-05-21,20,20,841
2022-05-21,20,25,726
2022-05-21,20,30,758
2022-05-21,20,35,415
2022-05-21,20,45,655
2022-05-21,20,50,631
2022-05-28,17,35,248
2022-05-28,17,45,600
2022-05-28,17,50,911
2022-05-28,17,55,480
2022-05-28,18,5,366
2022-05-28,18,10,609
2022-05-28,18,15,586
2022-05-28,18,20,717
2022-05-28,18,25,729
2022-05-28,18,30,472
2022-05-28,18,35,409
2022-05-28,18,40,587
2022-05-28,18,45,527
2022-05-28,18,50,465
2022-05-28,18,55,529
2022-05-28,19,0,589
2022-05-28,19,5,508
2022-05-28,19,10,444
2022-05-28,19,15,452
2022-05-28,19,20,468
2022-05-28,19,25,650
2022-05-28,19,30,580
2022-05-28,19,35,461
2022-05-28,19,40,437
2022-05-28,19,45,424
2022-05-28,19,50,451
2022-05-28,19,55,456
2022-05-28,20,0,507
2022-05-28,20,5,484
2022-05-28,20,10,432
2022-05-28,20,15,423
2022-05-28,20,20,468
2022-05-28,20,25,502
2022-05-28,20,30,502
2022-05-28,20,35,439
2022-05-28,20,40,453
2022-05-28,20,45,470
2022-05-28,20,50,422
2022-05-28,20,55,400
2022-05-28,21,0,313
2022-05-28,21,5,460
2022-05-28,21,10,359
2022-05-28,21,15,378
2022-05-28,21,20,434
2022-05-28,21,25,410
2022-05-28,21,30,414
2022-05-28,21,35,362
2022-05-28,21,40,337
2022-05-28,21,45,307
2022-05-28,21,50,333
2022-05-28,21,55,388
2022-05-28,22,0,230
2022-05-28,22,5,302
2022-05-28,22,10,245
2022-05-28,22,15,268
2022-05-28,22,20,225
2022-05-28,22,25,264
2022-05-28,22,30,343
2022-05-28,22,35,339
2022-05-28,22,40,231
2022-05-28,22,45,169
2022-05-28,22,50,219
2022-05-28,22,55,256
2022-05-28,23,0,171
2022-05-28,23,5,226
2022-05-28,23,10,210
2022-05-28,23,15,178
2022-05-28,23,20,208
2022-05-28,23,25,213
2022-05-28,23,30,209
2022-05-28,23,35,215
2022-05-28,23,40,203
2022-05-28,23,45,237
2022-05-28,23,50,225
2022-05-28,23,55,213
2022-05-29,0,0,189
2022-05-29,0,5,153
2022-05-29,0,10,209
2022-05-29,0,15,204
2022-05-29,0,20,201
2022-05-29,0,25,207
2022-05-29,0,30,175
2022-05-29,0,35,164
2022-05-29,0,40,167
2022-05-29,0,45,148
2022-05-29,0,50,164
2022-05-29,0,55,145
2022-05-29,1,0,208
2022-05-29,1,5,148
2022-05-29,1,10,146
2022-05-29,1,15,152
2022-05-29,1,20,167
2022-05-29,1,25,162
2022-05-29,1,30,148
2022-05-29,1,35,163
2022-05-29,1,40,172
2022-05-29,1,45,212
2022-05-29,1,50,152
2022-05-29,1,55,152
2022-05-29,2,0,145
2022-05-29,2,5,181
2022-05-29,2,10,169
2022-05-29,2,15,150
2022-05-29,2,20,189
2022-05-29,2,25,167
2022-05-29,2,30,156
2022-05-29,2,35,133
2022-05-29,2,40,155
2022-05-29,2,45,177
2022-05-29,2,50,196
2022-05-29,2,55,197
2022-05-29,3,0,161
2022-05-29,3,5,174
2022-05-29,3,10,160
2022-05-29,3,15,183
2022-05-29,3,20,174
2022-05-29,3,25,147
2022-05-29,3,30,161
2022-05-29,3,35,150
2022-05-29,3,40,154
2022-05-29,3,45,149
2022-05-29,3,50,152
2022-05-29,3,55,145
2022-05-29,4,0,140
2022-05-29,4,5,90
2022-05-29,4,15,120
2022-05-29,4,20,144
2022-05-29,4,25,142
2022-05-29,4,30,162
2022-05-29,4,35,154
2022-05-29,4,40,149
2022-05-29,4,45,148
2022-05-29,4,50,156
2022-05-29,4,55,132
2022-05-29,5,0,142
2022-05-29,5,5,151
2022-05-29,5,10,160
2022-05-29,5,15,176
2022-05-29,5,20,197
2022-05-29,5,25,200
2022-05-29,5,30,155
2022-05-29,5,35,153
2022-05-29,5,40,170
2022-05-29,5,45,145
2022-05-29,5,50,160
2022-05-29,5,55,143
2022-05-29,6,0,167
2022-05-29,6,5,152
2022-05-29,6,10,181
2022-05-29,6,15,184
2022-05-29,6,20,164
2022-05-29,6,25,160
2022-05-29,6,30,166
2022-05-29,6,35,161
2022-05-29,6,40,171
2022-05-29,6,45,169
2022-05-29,6,50,198
2022-05-29,6,55,162
2022-05-29,7,0,153
2022-05-29,7,5,141
2022-05-29,7,10,148
2022-05-29,7,15,161
2022-05-29,7,20,171
2022-05-29,7,25,175
2022-05-29,7,30,176
2022-05-29,7,35,162
2022-05-29,7,40,225
2022-05-29,7,45,230
2022-05-29,7,50,181
2022-05-29,7,55,181
2022-05-29,8,0,218
2022-05-29,8,5,206
