date,hour,minute,bdaddr
2022-04-21,14,45,126
2022-04-21,14,50,119
2022-04-21,14,55,153
2022-04-21,15,5,481
2022-04-21,15,10,837
2022-04-21,15,15,850
2022-04-21,15,20,871
2022-04-21,15,25,837
2022-04-21,15,30,879
2022-04-21,15,35,838
2022-04-21,15,40,835
2022-04-21,15,45,843
2022-04-21,15,50,891
2022-04-21,15,55,883
2022-04-21,16,0,867
2022-04-21,16,5,854
2022-04-21,16,10,926
2022-04-21,16,15,820
2022-04-21,16,20,870
2022-04-21,16,25,836
2022-04-21,16,30,769
2022-05-21,11,40,466
2022-05-21,11,45,606
2022-05-21,11,50,765
2022-05-21,11,55,673
2022-05-21,12,0,653
2022-05-21,12,5,690
2022-05-21,12,10,712
2022-05-21,12,15,725
2022-05-21,12,20,768
2022-05-21,12,25,670
2022-05-21,12,30,713
2022-05-21,12,35,799
2022-05-21,12,40,716
2022-05-21,12,45,715
2022-05-21,12,50,782
2022-05-21,12,55,657
2022-05-21,13,0,635
2022-05-21,13,5,622
2022-05-21,13,10,789
2022-05-21,13,15,610
2022-05-21,13,20,789
2022-05-21,13,25,695
2022-05-21,13,30,820
2022-05-21,13,35,842
2022-05-21,13,40,820
2022-05-21,13,45,720
2022-05-21,13,50,919
2022-05-21,13,55,674
2022-05-21,14,0,682
2022-05-21,14,5,821
2022-05-21,14,10,957
2022-05-21,14,15,516
2022-05-22,17,10,707
2022-05-22,17,15,661
2022-05-22,17,20,687
2022-05-22,17,25,572
2022-05-22,17,30,628
2022-05-22,17,35,662
2022-05-22,17,40,562
2022-05-22,17,45,727
2022-05-22,17,50,750
2022-05-22,17,55,643
2022-05-22,18,0,752
2022-05-22,18,5,632
2022-05-22,18,10,568
2022-05-22,18,15,527
2022-05-22,18,20,650
2022-05-22,18,25,576
2022-05-22,18,30,660
2022-05-22,18,35,501
2022-05-22,18,40,601
2022-05-22,18,45,682
2022-05-22,18,50,736
2022-05-22,18,55,476
2022-05-22,19,0,494
2022-05-22,19,5,560
2022-05-22,19,10,294
2022-05-24,21,10,103
2022-05-24,21,15,372
2022-05-24,21,20,420
2022-05-24,21,25,412
2022-05-24,21,30,406
2022-05-24,21,35,311
2022-05-24,21,45,237
2022-05-24,21,50,383
2022-05-24,21,55,291
2022-05-24,22,15,78
2022-05-24,22,35,29
2022-05-24,23,0,96
2022-05-24,23,5,223
2022-05-24,23,15,106
2022-05-24,23,20,16
2022-05-24,23,50,141
2022-05-24,23,55,155
2022-05-25,0,0,137
2022-05-25,0,5,125
2022-05-25,0,10,149
2022-05-25,0,15,190
2022-05-25,0,20,174
2022-05-25,0,25,155
2022-05-25,0,30,175
2022-05-25,0,35,141
2022-05-25,0,40,156
2022-05-25,0,45,140
2022-05-25,0,50,168
2022-05-25,0,55,137
2022-05-25,1,0,146
2022-05-25,1,5,139
2022-05-25,1,10,158
2022-05-25,1,15,138
2022-05-25,1,20,137
2022-05-25,1,25,158
2022-05-25,1,30,151
2022-05-25,1,35,141
2022-05-25,1,40,153
2022-05-25,1,45,133
2022-05-25,1,50,137
2022-05-25,1,55,124
2022-05-25,2,0,146
2022-05-25,2,5,123
2022-05-25,2,10,151
2022-05-25,2,15,149
2022-05-25,2,20,166
2022-05-25,2,25,146
2022-05-25,2,30,123
2022-05-25,2,35,162
2022-05-25,2,40,124
2022-05-25,2,45,126
2022-05-25,2,50,142
2022-05-25,2,55,152
2022-05-25,3,0,142
2022-05-25,3,5,151
2022-05-25,3,10,143
2022-05-25,3,15,123
2022-05-25,3,20,163
2022-05-25,3,25,152
2022-05-25,3,30,144
2022-05-25,3,35,139
2022-05-25,3,40,140
2022-05-25,3,45,132
2022-05-25,3,50,131
2022-05-25,3,55,143
2022-05-25,4,0,132
2022-05-25,4,5,81
2022-05-25,4,20,107
2022-05-25,4,30,133
2022-05-25,4,35,158
2022-05-25,4,40,124
2022-05-25,4,45,160
2022-05-25,4,50,137
2022-05-25,4,55,141
2022-05-25,5,5,109
2022-05-25,5,10,163
2022-05-25,5,15,136
2022-05-25,5,20,165
2022-05-25,5,25,135
2022-05-25,5,30,155
2022-05-25,5,35,170
2022-05-25,5,40,168
2022-05-25,5,45,166
2022-05-25,5,50,171
2022-05-25,5,55,171
2022-05-25,6,0,162
2022-05-25,6,5,148
2022-05-25,6,10,174
2022-05-25,6,15,151
2022-05-25,6,20,181
2022-05-25,6,25,168
2022-05-25,6,30,186
2022-05-25,6,35,180
2022-05-25,6,40,184
2022-05-25,6,45,179
2022-05-25,6,50,188
2022-05-25,6,55,168
2022-05-25,7,0,170
2022-05-25,7,5,179
2022-05-25,7,10,174
2022-05-25,7,15,206
2022-05-25,7,20,206
2022-05-25,7,25,204
2022-05-25,7,30,185
2022-05-25,7,35,203
2022-05-25,7,40,214
2022-05-25,7,45,247
2022-05-25,7,50,241
2022-05-25,7,55,234
2022-05-25,8,0,227
2022-05-25,8,5,241
2022-05-25,8,10,264
2022-05-25,8,15,230
2022-05-25,8,20,275
2022-05-25,8,25,288
2022-05-25,8,30,280
2022-05-25,8,35,292
2022-05-25,8,40,328
2022-05-25,8,45,298
2022-05-25,8,50,240
2022-05-25,8,55,238
2022-05-25,9,0,224
2022-05-25,9,5,183
2022-05-25,9,10,216
2022-05-25,9,15,304
2022-05-25,9,20,298
2022-05-25,9,25,254
2022-05-25,9,30,323
2022-05-25,9,35,294
2022-05-25,9,40,295
2022-05-25,9,45,335
2022-05-25,9,50,286
2022-05-25,9,55,286
2022-05-25,10,0,263
2022-05-25,10,5,465
2022-05-25,10,10,525
2022-05-25,10,15,511
2022-05-25,10,20,512
2022-05-25,10,25,505
2022-05-25,10,30,532
