date,hour,minute,bdaddr
2022-04-21,4,50,102
2022-04-21,4,55,34
2022-04-21,5,5,455
2022-04-21,5,15,53
2022-04-21,12,20,540
2022-04-21,12,25,741
2022-04-21,12,35,631
2022-04-21,12,40,216
2022-04-27,15,20,241
2022-04-27,15,25,323
2022-04-27,15,35,268
2022-04-27,15,40,901
2022-04-27,15,45,827
2022-04-27,15,50,944
2022-04-27,15,55,727
2022-04-27,16,0,934
2022-04-27,16,5,906
2022-04-27,16,10,982
2022-04-27,16,15,993
2022-04-27,16,20,941
2022-04-27,16,25,1052
2022-04-27,16,30,1069
2022-04-27,16,35,1067
2022-04-27,16,40,1106
2022-04-27,16,45,1032
2022-04-27,16,50,1100
2022-04-27,16,55,1052
2022-04-27,17,0,954
2022-04-27,17,5,978
2022-04-27,17,10,1078
2022-04-27,17,15,1030
2022-04-27,17,20,1226
2022-04-27,17,25,1140
2022-04-27,17,30,1053
2022-04-27,17,35,1115
2022-04-27,17,40,1158
2022-04-27,17,45,1127
2022-04-27,17,50,1132
2022-04-27,17,55,913
2022-04-27,18,0,872
2022-04-27,18,5,948
2022-04-27,18,10,1039
2022-04-27,18,15,1104
2022-04-27,18,20,924
2022-04-27,18,25,1009
2022-04-27,18,30,1102
2022-04-27,18,35,1043
2022-04-27,18,40,817
2022-04-27,18,45,823
2022-04-27,18,50,813
2022-04-27,18,55,799
2022-04-27,19,0,862
2022-04-27,19,5,714
2022-04-27,19,10,786
2022-04-27,19,15,710
2022-04-27,19,20,804
2022-04-27,19,25,871
2022-04-27,19,30,954
2022-04-27,19,35,956
2022-04-27,19,40,825
2022-04-27,19,45,564
2022-04-27,19,50,713
2022-04-27,19,55,578
2022-04-27,20,0,442
2022-04-27,20,5,559
2022-04-27,20,10,622
2022-04-27,20,15,583
2022-04-27,20,20,657
2022-04-27,20,25,676
2022-04-27,20,30,623
2022-04-27,20,35,626
2022-04-27,20,40,596
2022-04-27,20,45,573
2022-04-27,20,50,530
2022-04-27,20,55,445
2022-04-27,21,0,492
2022-04-27,21,5,529
2022-04-27,21,10,498
2022-04-27,21,15,503
2022-04-27,21,20,607
2022-04-27,21,25,572
2022-04-27,21,30,427
2022-04-27,21,35,447
2022-04-27,21,40,443
2022-04-27,21,45,390
2022-04-27,21,50,481
2022-04-27,21,55,617
2022-04-27,22,0,515
2022-04-27,22,5,530
2022-04-27,22,10,484
2022-04-27,22,15,460
2022-04-27,22,20,446
2022-04-27,22,25,441
