date,hour,minute,bdaddr
2022-05-13,2,40,355
2022-05-13,2,45,108
2022-05-13,2,50,344
2022-05-13,2,55,530
2022-05-13,3,0,512
2022-05-13,3,5,515
2022-05-13,3,10,554
2022-05-13,3,15,46
2022-05-13,3,20,332
2022-05-13,3,25,521
2022-05-13,3,30,482
2022-05-13,3,55,84
2022-05-13,4,0,513
2022-05-13,4,5,183
2022-05-13,4,10,227
2022-05-13,4,15,534
2022-05-13,4,30,441
2022-05-13,4,35,286
2022-05-13,5,45,566
2022-05-13,5,50,501
2022-05-14,9,15,699
2022-05-14,9,20,2202
2022-05-14,9,25,2339
2022-05-14,9,30,2311
2022-05-14,9,35,2638
2022-05-14,9,40,2950
2022-05-14,9,45,3136
2022-05-14,9,50,3424
2022-05-14,9,55,3342
2022-05-14,10,0,2932
2022-05-14,10,5,2983
2022-05-14,10,10,2841
2022-05-14,10,15,2939
2022-05-14,10,20,3108
2022-05-14,10,25,3097
2022-05-14,10,30,3128
2022-05-14,10,35,2711
2022-05-14,10,40,2731
2022-05-14,10,45,2859
2022-05-14,10,50,3420
2022-05-14,10,55,2884
2022-05-14,11,0,2765
2022-05-14,11,5,3221
2022-05-14,11,10,3437
2022-05-14,11,15,3269
2022-05-14,11,20,3434
2022-05-14,11,25,3041
2022-05-14,11,30,3314
2022-05-14,11,35,3282
2022-05-14,11,40,3490
2022-05-14,11,45,3192
2022-05-14,11,50,3624
2022-05-14,11,55,3318
2022-05-14,12,0,3006
2022-05-14,12,5,3395
2022-05-14,12,10,3457
2022-05-14,12,15,3591
2022-05-14,12,20,3753
2022-05-14,12,25,3767
2022-05-14,12,30,3501
2022-05-14,12,35,3747
2022-05-14,12,40,3750
2022-05-14,12,45,3689
2022-05-14,12,50,4061
2022-05-14,12,55,3651
2022-05-14,13,0,3675
2022-05-14,13,5,3897
2022-05-14,13,10,4107
2022-05-14,13,15,3989
2022-05-14,13,20,4316
2022-05-14,13,25,4205
2022-05-14,13,30,4312
2022-05-14,13,35,4169
2022-05-14,13,40,4251
2022-05-14,13,45,4259
2022-05-14,13,50,4503
2022-05-14,13,55,4451
2022-05-14,14,0,3918
2022-05-14,14,5,3909
2022-05-14,14,10,4244
2022-05-14,14,15,4489
2022-05-14,14,20,4428
2022-05-14,14,25,4020
2022-05-14,14,30,4601
2022-05-14,14,35,4274
2022-05-14,14,40,4487
2022-05-14,14,45,4854
2022-05-14,14,50,4959
2022-05-14,14,55,5352
2022-05-14,15,0,5672
2022-05-14,15,5,6105
2022-05-14,15,10,6787
2022-05-14,15,15,6690
2022-05-14,15,20,7079
2022-05-14,15,25,6844
2022-05-14,15,30,7254
2022-05-14,15,35,7012
2022-05-14,15,40,7555
2022-05-14,15,45,6855
2022-05-14,15,50,7288
2022-05-14,15,55,7119
2022-05-14,16,0,6404
2022-05-14,16,5,6530
2022-05-14,16,10,7430
2022-05-14,16,15,7349
2022-05-14,16,20,7531
2022-05-14,16,25,7205
2022-05-14,16,30,7847
2022-05-14,16,35,7268
2022-05-14,16,40,7477
2022-05-14,16,45,6832
2022-05-14,16,50,6998
2022-05-14,16,55,7047
2022-05-14,17,0,6841
2022-05-14,17,5,7056
2022-05-14,17,10,7025
2022-05-14,17,15,7396
2022-05-14,17,20,7256
2022-05-14,17,25,6970
2022-05-14,17,30,6892
2022-05-14,17,35,6720
2022-05-14,17,40,7106
2022-05-14,17,45,6535
2022-05-14,17,50,6560
2022-05-14,17,55,6346
2022-05-14,18,0,6491
2022-05-14,18,5,6056
2022-05-14,18,10,5483
2022-05-14,18,15,5334
2022-05-14,18,20,5474
2022-05-14,18,25,5778
2022-05-14,18,30,5924
2022-05-14,18,35,6193
2022-05-14,18,40,6230
2022-05-14,18,45,5669
2022-05-14,18,50,5626
2022-05-14,18,55,5696
2022-05-14,19,0,5359
2022-05-14,19,5,5395
2022-05-14,19,10,4634
2022-05-14,19,15,4413
2022-05-14,19,20,4678
2022-05-14,19,25,4182
2022-05-14,19,30,2386
2022-05-14,19,35,224
2022-05-21,10,40,47
2022-05-21,10,45,858
2022-05-21,10,50,857
2022-05-21,10,55,688
2022-05-21,11,0,648
2022-05-21,11,5,850
2022-05-21,11,10,842
2022-05-21,11,15,788
2022-05-21,11,20,1000
2022-05-21,11,25,915
2022-05-21,11,30,913
2022-05-21,11,35,861
2022-05-21,11,40,1014
2022-05-21,11,45,835
2022-05-21,11,50,1070
2022-05-21,11,55,997
2022-05-21,12,0,877
2022-05-21,12,5,947
2022-05-21,12,10,996
2022-05-21,12,15,1075
2022-05-21,12,20,1167
2022-05-21,12,25,1021
2022-05-21,12,30,1160
2022-05-21,12,35,1278
2022-05-21,12,40,1231
2022-05-21,12,45,1220
2022-05-21,12,50,1309
2022-05-21,12,55,1088
2022-05-21,13,0,1121
2022-05-21,13,5,1038
2022-05-21,13,10,1268
2022-05-21,13,15,1124
2022-05-21,13,20,1269
2022-05-21,13,25,1077
2022-05-21,13,30,1116
2022-05-21,13,35,1438
2022-05-21,13,40,1203
2022-05-21,13,45,1169
2022-05-21,13,50,1390
2022-05-21,13,55,1047
2022-05-21,14,0,1035
2022-05-21,14,5,1196
2022-05-21,14,10,1507
2022-05-21,14,15,649
2022-05-24,21,15,229
2022-05-24,21,20,624
2022-05-24,21,25,650
2022-05-24,21,30,772
2022-05-24,21,35,833
2022-05-24,21,40,675
2022-05-24,21,45,432
2022-05-24,23,5,4
2022-05-25,0,20,91
2022-05-25,0,25,11
2022-05-25,0,30,168
2022-05-25,0,35,142
2022-05-25,1,5,40
2022-05-25,1,10,12
2022-05-25,1,15,46
2022-05-25,1,25,3
2022-05-25,1,30,12
2022-05-25,2,15,26
2022-05-25,2,20,17
2022-05-25,3,45,10
2022-05-25,4,5,11
2022-05-25,4,10,159
2022-05-25,4,15,141
2022-05-25,4,20,7
2022-05-25,4,25,77
2022-05-25,5,20,124
2022-05-25,5,25,137
2022-05-25,5,40,60
2022-05-25,5,45,188
2022-05-25,5,50,189
2022-05-25,5,55,187
2022-05-25,6,0,173
2022-05-25,6,5,236
2022-05-25,6,10,241
2022-05-25,6,15,211
2022-05-25,6,20,237
2022-05-25,6,25,236
2022-05-25,6,30,239
2022-05-25,6,35,267
2022-05-25,6,40,328
2022-05-25,6,45,295
2022-05-25,6,50,303
2022-05-25,6,55,367
2022-05-25,7,0,309
2022-05-25,7,5,371
2022-05-25,7,10,435
2022-05-25,7,15,520
2022-05-25,7,20,614
2022-05-25,7,25,586
2022-05-25,7,30,617
2022-05-25,7,35,607
2022-05-25,7,40,779
2022-05-25,7,45,781
2022-05-25,7,50,775
2022-05-25,7,55,878
2022-05-25,8,0,888
2022-05-25,8,5,897
2022-05-25,8,10,1057
2022-05-25,8,15,1018
2022-05-25,8,20,1037
2022-05-25,8,25,1078
2022-05-25,8,30,1011
2022-05-25,8,35,1221
2022-05-25,8,40,1242
2022-05-25,8,45,1171
2022-05-25,8,50,1063
2022-05-25,8,55,906
2022-05-25,9,0,776
2022-05-25,9,5,667
2022-05-25,9,10,789
2022-05-25,9,15,888
2022-05-25,9,20,986
2022-05-25,9,25,788
2022-05-25,9,30,933
2022-05-25,9,35,943
2022-05-25,9,40,896
2022-05-25,9,45,942
2022-05-25,9,50,836
2022-05-25,9,55,724
2022-05-25,10,0,671
2022-05-25,10,5,915
2022-05-25,10,10,951
2022-05-25,10,15,956
2022-05-25,10,20,1043
2022-05-25,10,25,1039
2022-05-25,10,30,1107
2022-05-25,10,35,1042
2022-05-25,10,40,1081
2022-05-25,10,45,1099
2022-05-25,10,50,1046
2022-05-25,10,55,1049
2022-05-25,11,0,940
2022-05-25,11,5,961
2022-05-25,11,10,988
2022-05-25,11,15,1029
2022-05-25,11,20,1129
2022-05-25,11,25,1023
2022-05-25,11,30,1028
2022-05-25,11,35,900
2022-05-25,11,40,984
2022-05-25,11,45,868
2022-05-25,11,50,952
2022-05-25,11,55,808
2022-05-25,12,0,749
2022-05-25,12,5,872
2022-05-25,12,10,919
2022-05-25,12,15,915
2022-05-25,12,20,899
2022-05-25,12,25,881
