date,hour,minute,bdaddr
2022-05-13,5,5,51
2022-05-13,5,10,219
2022-05-14,9,5,1703
2022-05-14,9,10,2761
2022-05-14,9,15,2696
2022-05-14,9,20,2952
2022-05-14,9,25,2753
2022-05-14,9,30,3090
2022-05-14,9,35,3129
2022-05-14,9,40,2953
2022-05-14,9,45,3383
2022-05-14,9,50,3569
2022-05-14,9,55,3952
2022-05-14,10,0,3752
2022-05-14,10,5,4217
2022-05-14,10,10,4166
2022-05-14,10,15,3986
2022-05-14,10,20,4666
2022-05-14,10,25,5223
2022-05-14,10,30,5901
2022-05-14,10,35,5573
2022-05-14,10,40,5743
2022-05-14,10,45,5479
2022-05-14,10,50,5198
2022-05-14,10,55,5271
2022-05-14,11,0,4892
2022-05-14,11,5,5373
2022-05-14,11,10,5540
2022-05-14,11,15,5094
2022-05-14,11,20,6046
2022-05-14,11,25,5596
2022-05-14,11,30,5331
2022-05-14,11,35,4896
2022-05-14,11,40,4968
2022-05-14,11,45,5441
2022-05-14,11,50,6275
2022-05-14,11,55,6293
2022-05-14,12,0,5454
2022-05-14,12,5,4717
2022-05-14,12,10,5366
2022-05-14,12,15,5335
2022-05-14,12,20,5586
2022-05-14,12,25,5214
2022-05-14,12,30,5462
2022-05-14,12,35,5087
2022-05-14,12,40,4561
2022-05-14,12,45,3986
2022-05-14,12,50,4757
2022-05-14,12,55,3983
2022-05-14,13,0,3646
2022-05-14,13,5,4392
2022-05-14,13,10,4512
2022-05-14,13,15,3682
2022-05-14,13,20,1866
2022-05-14,13,30,2627
2022-05-14,13,35,4327
2022-05-14,13,40,5205
2022-05-14,13,45,5277
2022-05-14,13,50,5107
2022-05-14,13,55,5236
2022-05-14,14,0,4985
2022-05-14,14,5,5139
2022-05-14,14,10,4549
2022-05-14,14,15,4748
2022-05-14,14,20,5014
2022-05-14,14,25,5057
2022-05-14,14,30,5717
2022-05-14,14,35,5494
2022-05-14,14,40,5142
2022-05-14,14,45,5043
2022-05-14,14,50,5258
2022-05-14,14,55,4936
2022-05-14,15,0,4210
2022-05-14,15,5,4115
2022-05-14,15,10,4185
2022-05-14,15,15,4051
2022-05-14,15,20,4111
