date,hour,minute,bdaddr
2022-05-23,4,20,230
2022-05-23,4,25,240
2022-05-23,4,40,529
2022-05-23,4,45,509
2022-05-23,4,50,557
2022-05-23,4,55,508
2022-05-23,5,0,521
2022-05-23,5,5,522
2022-05-23,5,10,561
2022-05-23,5,15,523
2022-05-23,5,20,567
2022-05-23,5,25,499
2022-05-23,5,30,535
2022-05-23,5,35,507
2022-05-23,5,40,545
2022-05-23,5,45,504
2022-05-23,5,50,16
2022-05-23,6,5,119
2022-05-23,6,10,532
2022-05-23,6,15,511
2022-05-23,6,20,522
2022-05-23,6,25,508
2022-05-23,6,30,518
2022-05-23,6,35,55
2022-05-23,7,0,200
2022-05-23,7,5,509
2022-05-23,7,10,563
2022-05-23,7,15,498
2022-05-23,7,20,533
2022-05-23,7,25,504
2022-05-23,7,30,537
2022-05-23,7,35,499
2022-05-23,7,40,548
2022-05-23,7,45,502
2022-05-23,7,50,531
2022-05-23,7,55,489
2022-05-23,8,0,496
2022-05-23,8,5,563
2022-05-23,8,10,593
2022-05-23,8,15,556
2022-05-23,8,20,618
2022-05-23,8,25,572
2022-05-23,8,30,598
2022-05-23,8,35,547
2022-05-23,8,40,575
2022-05-23,8,45,566
2022-05-23,8,50,594
2022-05-23,8,55,570
2022-05-23,9,0,586
2022-05-23,9,5,523
2022-05-23,9,10,534
2022-05-23,9,15,554
2022-05-23,9,20,588
2022-05-23,9,25,523
2022-05-23,9,35,353
2022-05-23,9,40,539
2022-05-23,9,45,560
2022-05-23,9,50,577
2022-05-23,9,55,573
2022-05-23,10,0,495
2022-05-23,10,5,539
2022-05-23,10,10,576
2022-05-23,10,15,563
2022-05-23,10,20,582
2022-05-23,10,25,553
2022-05-23,10,30,600
2022-05-23,10,35,580
2022-05-23,10,40,601
2022-05-23,10,45,541
2022-05-23,10,50,571
2022-05-23,10,55,99
2022-05-23,18,40,214
2022-05-23,18,45,1494
2022-05-23,18,50,1523
2022-05-23,18,55,1469
2022-05-23,19,0,1269
2022-05-23,19,5,1330
2022-05-23,19,10,1461
2022-05-23,19,15,1298
2022-05-23,19,25,725
2022-05-23,19,30,1386
2022-05-23,19,35,1146
2022-05-23,19,40,1204
2022-05-23,19,45,1229
2022-05-23,19,50,1134
2022-05-23,19,55,875
2022-05-23,20,5,268
2022-05-23,20,10,954
2022-05-23,20,15,956
2022-05-23,20,25,300
2022-05-23,20,30,765
2022-05-23,20,35,744
2022-05-23,20,40,663
2022-05-23,20,45,634
2022-05-23,20,50,787
2022-05-23,20,55,590
2022-05-23,21,0,424
2022-05-23,22,0,140
2022-05-23,22,5,307
2022-05-23,22,10,443
2022-05-23,22,15,267
2022-05-23,22,20,207
2022-05-23,22,25,166
2022-05-23,22,30,360
2022-05-23,22,35,319
2022-05-23,22,40,473
2022-05-23,22,45,357
2022-05-23,22,50,311
2022-05-23,22,55,283
2022-05-23,23,0,190
2022-05-23,23,5,216
2022-05-23,23,10,210
2022-05-23,23,15,218
2022-05-23,23,20,347
2022-05-23,23,25,311
2022-05-23,23,30,350
2022-05-23,23,35,270
2022-05-23,23,40,193
2022-05-23,23,45,108
2022-05-23,23,50,201
2022-05-23,23,55,24
2022-05-24,0,5,283
2022-05-24,0,10,315
2022-05-24,0,15,269
2022-05-24,0,20,287
2022-05-24,0,25,261
2022-05-24,0,30,129
2022-05-24,0,35,96
2022-05-24,1,5,73
2022-05-24,1,10,7
2022-05-24,1,15,86
2022-05-24,1,20,113
2022-05-24,1,25,110
2022-05-24,1,30,121
2022-05-24,1,35,167
2022-05-24,1,40,180
2022-05-24,1,50,88
2022-05-24,1,55,155
2022-05-24,2,0,212
2022-05-24,2,5,165
2022-05-24,2,10,144
2022-05-24,2,15,141
2022-05-24,2,20,180
2022-05-24,2,25,90
2022-05-24,2,30,109
2022-05-24,2,35,87
2022-05-24,2,40,83
2022-05-24,2,45,79
2022-05-24,2,50,124
2022-05-24,2,55,66
2022-05-24,3,0,18
2022-05-24,4,0,24
2022-05-24,4,5,42
2022-05-24,4,15,58
2022-05-24,4,20,11
2022-05-24,4,25,15
2022-05-24,4,30,67
2022-05-24,4,35,60
2022-05-24,4,40,61
2022-05-24,4,45,70
2022-05-24,4,50,48
2022-05-24,5,0,67
2022-05-24,5,5,7
2022-05-24,5,10,71
2022-05-24,5,15,60
2022-05-24,5,20,91
2022-05-24,5,25,87
2022-05-24,5,30,76
2022-05-24,5,35,113
2022-05-24,5,40,76
2022-05-24,5,45,93
2022-05-24,5,50,106
2022-05-24,5,55,84
2022-05-24,6,0,81
2022-05-24,6,5,93
2022-05-24,6,10,15
2022-05-24,7,0,100
2022-05-24,7,5,311
2022-05-24,7,10,427
2022-05-24,7,15,362
2022-05-24,7,20,325
2022-05-24,7,25,225
2022-05-24,7,30,282
2022-05-24,7,35,292
2022-05-24,8,0,279
2022-05-24,8,5,15
2022-05-24,8,10,550
2022-05-24,8,15,1321
2022-05-24,8,20,1217
2022-05-24,8,25,1258
2022-05-24,8,30,1169
2022-05-24,8,35,1137
2022-05-24,8,40,1108
2022-05-24,8,45,1006
2022-05-24,8,50,1001
2022-05-24,8,55,1000
2022-05-24,9,0,958
2022-05-24,9,5,847
2022-05-24,9,10,1034
2022-05-24,9,15,876
