date,hour,minute,bdaddr
2022-05-13,6,5,191
2022-05-13,6,10,111
2022-05-14,10,40,1248
2022-05-14,10,45,3395
2022-05-14,10,50,3867
2022-05-14,10,55,3568
2022-05-14,11,0,3621
2022-05-14,11,5,4343
2022-05-14,11,10,4772
2022-05-14,11,15,4741
2022-05-14,11,20,5177
2022-05-14,11,25,4751
2022-05-14,11,30,5216
2022-05-14,11,35,5214
2022-05-14,11,40,5399
2022-05-14,11,45,5243
2022-05-14,11,50,5510
2022-05-14,11,55,5532
2022-05-14,12,0,5079
2022-05-14,12,5,4952
2022-05-14,12,10,5336
2022-05-14,12,15,5401
2022-05-14,12,20,5895
2022-05-14,12,25,6012
2022-05-14,12,30,5835
2022-05-14,12,35,6073
2022-05-14,12,40,6269
2022-05-14,12,45,6073
2022-05-14,12,50,6162
2022-05-14,12,55,5629
2022-05-14,13,0,5245
2022-05-14,13,5,5991
2022-05-14,13,10,6403
2022-05-14,13,15,6202
2022-05-14,13,20,6158
2022-05-14,13,25,6073
2022-05-14,13,30,6218
2022-05-14,13,35,5947
2022-05-14,13,40,6398
2022-05-14,13,45,6186
2022-05-14,13,50,6319
2022-05-14,13,55,6213
2022-05-14,14,0,5922
2022-05-14,14,5,6442
2022-05-14,14,10,6394
2022-05-14,14,15,6404
2022-05-14,14,20,6743
2022-05-14,14,25,6569
2022-05-14,14,30,6800
2022-05-14,14,35,6554
2022-05-14,14,40,7424
2022-05-14,14,45,6716
2022-05-14,14,50,6267
2022-05-14,14,55,6392
2022-05-14,15,0,5978
2022-05-14,15,5,6989
2022-05-14,15,10,6581
2022-05-14,15,15,5994
2022-05-14,15,20,6525
2022-05-14,15,25,6377
2022-05-14,15,30,6706
2022-05-14,15,35,6438
2022-05-14,15,40,6500
2022-05-14,15,45,6426
2022-05-14,15,50,6237
2022-05-14,15,55,6335
2022-05-14,16,0,6275
2022-05-14,16,5,5999
2022-05-14,16,10,6462
2022-05-14,16,15,6173
2022-05-14,16,20,6525
2022-05-14,16,25,6188
2022-05-14,16,30,6490
2022-05-14,16,35,6367
2022-05-14,16,40,7232
2022-05-14,16,45,6802
2022-05-14,16,50,6583
2022-05-14,16,55,6566
2022-05-14,17,0,5934
2022-05-14,17,5,6403
2022-05-14,17,10,6816
2022-05-14,17,15,6717
2022-05-14,17,20,6660
2022-05-14,17,25,6440
2022-05-14,17,30,6418
2022-05-14,17,35,6460
2022-05-14,17,40,6729
2022-05-14,17,45,6438
