date,hour,minute,bdaddr
2022-04-18,1,30,139
2022-04-18,1,35,495
2022-04-18,1,40,46
2022-04-18,1,45,397
2022-04-18,1,50,556
2022-04-18,1,55,529
2022-04-18,2,0,580
2022-04-18,2,5,573
2022-04-18,2,10,636
2022-04-18,2,15,593
2022-04-18,2,20,447
2022-04-18,2,35,169
2022-04-18,2,40,571
2022-04-18,2,45,550
2022-04-18,2,50,558
2022-04-18,2,55,574
2022-04-18,3,0,571
2022-04-18,3,5,581
2022-04-18,3,10,612
2022-04-18,3,15,562
2022-04-18,3,20,613
2022-04-18,3,25,553
2022-04-18,3,30,622
2022-04-18,3,35,574
2022-04-18,3,40,605
2022-04-18,3,45,560
2022-04-18,3,50,595
2022-04-18,3,55,563
2022-04-18,4,0,544
2022-04-18,4,5,328
2022-04-18,4,10,110
2022-04-18,4,15,580
2022-04-18,4,20,647
2022-04-18,4,25,579
2022-04-18,4,30,630
2022-04-18,4,35,629
2022-04-18,4,40,663
2022-04-18,4,45,583
2022-04-18,4,50,633
2022-04-18,4,55,620
2022-04-18,5,0,575
2022-04-18,5,5,580
2022-04-18,5,10,625
2022-04-18,5,15,616
2022-04-18,5,20,633
2022-04-18,5,25,587
2022-04-18,5,30,632
2022-04-18,5,35,548
2022-04-18,5,40,601
2022-04-18,5,45,571
2022-04-18,5,50,622
2022-04-18,5,55,589
2022-04-18,6,0,599
2022-04-18,6,5,607
2022-04-18,6,10,628
2022-04-18,6,15,579
2022-04-18,6,20,609
2022-04-18,6,25,566
2022-04-18,6,30,628
2022-04-18,6,35,582
2022-04-18,6,40,606
2022-04-18,6,45,587
2022-04-18,6,50,626
2022-04-18,6,55,585
2022-04-18,7,0,575
2022-04-18,7,5,575
2022-04-18,7,10,633
2022-04-18,7,15,572
2022-04-18,7,20,597
2022-04-18,7,25,553
2022-04-18,7,30,592
2022-04-18,7,35,565
2022-04-18,7,40,612
2022-04-18,7,45,590
2022-04-18,7,50,611
2022-04-18,7,55,570
2022-04-18,8,0,572
2022-04-18,8,5,626
2022-04-18,8,10,671
2022-04-18,8,15,617
2022-04-18,8,20,677
2022-04-18,8,25,622
2022-04-18,8,30,687
2022-04-18,8,35,647
2022-04-18,8,40,688
2022-04-18,8,45,659
2022-04-18,8,50,735
2022-04-18,8,55,663
2022-04-18,9,0,654
2022-04-18,9,5,640
2022-04-18,9,10,703
2022-04-18,9,15,641
2022-04-18,9,20,687
2022-04-18,9,25,657
2022-04-18,9,30,716
2022-04-18,9,35,665
2022-04-18,9,40,693
2022-04-18,9,45,649
2022-04-18,9,50,669
2022-04-18,9,55,629
2022-04-18,10,0,636
2022-04-18,10,5,661
2022-04-18,10,10,700
2022-04-18,10,15,657
2022-04-18,10,20,701
2022-04-18,10,25,645
2022-04-18,10,30,699
2022-04-18,10,35,647
2022-04-18,10,40,665
2022-04-18,10,45,607
2022-04-18,10,50,643
2022-04-18,10,55,622
2022-04-18,11,0,587
2022-04-18,11,5,561
2022-04-18,11,10,605
2022-04-18,11,15,603
2022-04-18,11,20,630
2022-04-18,11,25,593
2022-04-18,11,30,662
2022-04-18,11,35,634
2022-04-18,11,40,663
2022-04-18,11,45,624
2022-04-18,11,50,690
2022-04-18,11,55,639
2022-04-18,12,0,629
2022-04-18,12,5,630
2022-04-18,12,10,692
2022-04-18,12,15,635
2022-04-18,12,20,673
2022-04-18,12,25,602
2022-04-18,12,30,680
2022-04-18,12,35,643
2022-04-18,12,40,699
2022-04-18,12,45,638
2022-04-18,12,50,654
2022-04-18,12,55,591
2022-04-18,13,0,621
2022-04-18,13,5,594
2022-04-18,13,10,645
2022-04-18,13,15,594
2022-04-18,13,20,633
2022-04-18,13,25,595
2022-04-18,13,30,628
2022-04-18,13,35,604
2022-04-18,13,40,643
2022-04-18,13,45,606
2022-04-18,13,50,646
2022-04-18,13,55,615
2022-04-18,14,0,617
2022-04-18,14,5,635
2022-04-18,14,10,678
2022-04-18,14,15,628
