datetime,count
2022-07-25 17:00:00,2281
2022-07-25 17:10:00,871
2022-07-25 17:20:00,2412
2022-07-25 17:30:00,2895
2022-07-25 17:40:00,1163
2022-07-25 17:50:00,3107
2022-07-25 18:00:00,2103
2022-07-25 18:10:00,1181
2022-07-25 18:20:00,1963
2022-07-25 18:30:00,2107
2022-07-25 18:40:00,1105
2022-07-25 18:50:00,4093
2022-07-25 19:00:00,3411
2022-07-25 19:10:00,1888
2022-07-25 19:20:00,2991
2022-07-25 19:30:00,3501
2022-07-25 19:40:00,3408
2022-07-25 19:50:00,2970
2022-07-25 20:00:00,2984
2022-07-25 20:10:00,2754
2022-07-25 20:20:00,2611
2022-07-25 20:30:00,1969
2022-07-25 20:40:00,1619
2022-07-25 20:50:00,1380
2022-07-25 21:00:00,1395
2022-07-25 21:10:00,1259
2022-07-25 21:20:00,805
2022-07-25 21:30:00,516
2022-07-25 21:40:00,348
2022-07-25 21:50:00,1193
2022-07-25 22:00:00,376
2022-07-25 22:10:00,396
2022-07-25 22:20:00,305
2022-07-25 22:30:00,1630
2022-07-25 22:40:00,1205
2022-07-25 22:50:00,1289
2022-07-25 23:00:00,619
2022-07-25 23:10:00,24
2022-07-25 23:20:00,0
2022-07-25 23:30:00,0
2022-07-25 23:40:00,0
2022-07-25 23:50:00,0
2022-07-26 00:00:00,450
2022-07-26 00:10:00,424
2022-07-26 00:20:00,408
2022-07-26 00:30:00,317
2022-07-26 00:40:00,420
2022-07-26 00:50:00,449
2022-07-26 01:00:00,270
2022-07-26 01:10:00,303
2022-07-26 01:20:00,20
2022-07-26 01:30:00,106
2022-07-26 01:40:00,0
2022-07-26 01:50:00,0
2022-07-26 02:00:00,113
2022-07-26 02:10:00,299
2022-07-26 02:20:00,100
2022-07-26 02:30:00,140
2022-07-26 02:40:00,51
2022-07-26 02:50:00,0
2022-07-26 03:00:00,198
2022-07-26 03:10:00,0
2022-07-26 03:20:00,0
2022-07-26 03:30:00,0
2022-07-26 03:40:00,0
2022-07-26 03:50:00,0
2022-07-26 04:00:00,215
2022-07-26 04:10:00,49
2022-07-26 04:20:00,0
2022-07-26 04:30:00,0
2022-07-26 04:40:00,21
2022-07-26 04:50:00,263
2022-07-26 05:00:00,184
2022-07-26 05:10:00,209
2022-07-26 05:20:00,225
2022-07-26 05:30:00,213
2022-07-26 05:40:00,236
2022-07-26 05:50:00,288
2022-07-26 06:00:00,445
2022-07-26 06:10:00,416
2022-07-26 06:20:00,507
2022-07-26 06:30:00,512
2022-07-26 06:40:00,645
2022-07-26 06:50:00,555
2022-07-26 07:00:00,714
2022-07-26 07:10:00,1320
2022-07-26 07:20:00,2090
2022-07-26 07:30:00,1870
2022-07-26 07:40:00,2263
2022-07-26 07:50:00,2480
2022-07-26 08:00:00,2679
2022-07-26 08:10:00,2664
2022-07-26 08:20:00,2808
2022-07-26 08:30:00,3238
2022-07-26 08:40:00,2647
2022-07-26 08:50:00,1904
2022-07-26 09:00:00,1410
2022-07-26 09:10:00,2035
2022-07-26 09:20:00,1975
2022-07-26 09:30:00,1968
2022-07-26 09:40:00,2014
2022-07-26 09:50:00,2028
2022-07-26 10:00:00,1541
2022-07-26 10:10:00,1641
2022-07-26 10:20:00,1740
2022-07-26 10:30:00,1871
2022-07-26 10:40:00,2026
2022-07-26 10:50:00,2068
2022-07-26 11:00:00,1738
2022-07-26 11:10:00,2379
2022-07-26 11:20:00,1899
2022-07-26 11:30:00,2148
2022-07-26 11:40:00,2565
2022-07-26 11:50:00,2575
2022-07-26 12:00:00,3127
2022-07-26 12:10:00,3089
2022-07-26 12:20:00,3317
2022-07-26 12:30:00,3351
2022-07-26 12:40:00,3400
2022-07-26 12:50:00,3218
2022-07-26 13:00:00,2772
2022-07-26 13:10:00,3571
2022-07-26 13:20:00,3515
2022-07-26 13:30:00,3347
2022-07-26 13:40:00,3050
2022-07-26 13:50:00,2629
2022-07-26 14:00:00,2712
2022-07-26 14:10:00,2347
2022-07-26 14:20:00,2506
2022-07-26 14:30:00,2469
2022-07-26 14:40:00,2382
2022-07-26 14:50:00,2656
2022-07-26 15:00:00,2186
2022-07-26 15:10:00,2527
2022-07-26 15:20:00,2851
2022-07-26 15:30:00,2835
2022-07-26 15:40:00,2702
2022-07-26 15:50:00,2835
2022-07-26 16:00:00,2557
2022-07-26 16:10:00,2757
2022-07-26 16:20:00,3065
2022-07-26 16:30:00,2643
2022-07-26 16:40:00,2397
2022-07-26 16:50:00,2654
2022-07-26 17:00:00,2356
2022-07-26 17:10:00,2756
2022-07-26 17:20:00,2679
2022-07-26 17:30:00,3052
2022-07-26 17:40:00,3238
2022-07-26 17:50:00,3038
2022-07-26 18:00:00,3360
2022-07-26 18:10:00,3826
2022-07-26 18:20:00,4002
2022-07-26 18:30:00,3404
2022-07-26 18:40:00,3248
2022-07-26 18:50:00,2920
2022-07-26 19:00:00,2869
2022-07-26 19:10:00,2965
2022-07-26 19:20:00,3372
2022-07-26 19:30:00,2316
2022-07-26 19:40:00,2547
2022-07-26 19:50:00,2232
2022-07-26 20:00:00,2164
2022-07-26 20:10:00,2148
2022-07-26 20:20:00,1980
2022-07-26 20:30:00,1938
2022-07-26 20:40:00,1832
2022-07-26 20:50:00,1521
2022-07-26 21:00:00,1041
2022-07-26 21:10:00,1390
2022-07-26 21:20:00,1378
2022-07-26 21:30:00,1388
2022-07-26 21:40:00,1479
2022-07-26 21:50:00,1130
2022-07-26 22:00:00,1214
2022-07-26 22:10:00,1146
2022-07-26 22:20:00,1381
2022-07-26 22:30:00,1157
2022-07-26 22:40:00,876
2022-07-26 22:50:00,1230
2022-07-26 23:00:00,976
2022-07-26 23:10:00,551
2022-07-26 23:20:00,905
2022-07-26 23:30:00,776
2022-07-26 23:40:00,512
2022-07-26 23:50:00,472
