date,hour,minute,bdaddr
2022-04-20,14,10,73
2022-04-20,14,20,252
2022-04-20,20,20,522
2022-04-20,20,25,758
2022-04-20,20,30,797
2022-04-20,20,35,8
2022-04-27,10,20,208
2022-04-27,10,25,1530
2022-04-27,10,30,1710
2022-04-27,10,35,1734
2022-04-27,10,40,1729
2022-04-27,10,45,1848
2022-04-27,10,50,2011
2022-04-27,10,55,1795
2022-04-27,11,0,1649
2022-04-27,11,5,1909
2022-04-27,11,10,2037
2022-04-27,11,15,1900
2022-04-27,11,20,1856
2022-04-27,11,25,2057
2022-04-27,11,30,1960
2022-04-27,11,35,1873
2022-04-27,11,40,1824
2022-04-27,11,45,2064
2022-04-27,11,50,2151
2022-04-27,11,55,2068
2022-04-27,12,0,1873
2022-04-27,12,5,2434
2022-04-27,12,10,2614
2022-04-27,12,15,2544
2022-04-27,12,20,2832
2022-04-27,12,25,2417
2022-04-27,12,30,2608
2022-04-27,12,35,2655
2022-04-27,12,40,2703
2022-04-27,12,45,2887
2022-04-27,12,50,2643
2022-04-27,12,55,2393
2022-04-27,13,0,2012
2022-04-27,13,5,1983
2022-04-27,13,10,2505
2022-04-27,13,15,2470
2022-04-27,13,20,2303
2022-04-27,13,25,2502
2022-04-27,13,30,2600
2022-04-27,13,35,2531
2022-04-27,13,40,2904
2022-04-27,13,45,2481
2022-04-27,13,50,2292
2022-04-27,13,55,2368
2022-04-27,14,0,2294
2022-04-27,14,5,2134
2022-04-27,14,10,2564
2022-04-27,14,15,2513
2022-04-27,14,20,2600
2022-04-27,14,25,2350
2022-04-27,14,30,2330
2022-04-27,14,35,2179
2022-04-27,14,40,2476
2022-04-27,14,45,2139
2022-04-27,14,50,2341
2022-04-27,14,55,2438
2022-04-27,15,0,2195
2022-04-27,15,5,2392
2022-04-27,15,10,2550
2022-04-27,15,15,2481
2022-04-27,15,20,2673
2022-04-27,15,25,2069
2022-04-27,15,30,2212
2022-04-27,15,35,2195
2022-04-27,15,40,2346
2022-04-27,15,45,2695
2022-04-27,15,50,2644
2022-04-27,15,55,2341
2022-04-27,16,0,2172
2022-04-27,16,5,2116
2022-04-27,16,10,2613
2022-04-27,16,15,2508
2022-04-27,16,20,2438
2022-04-27,16,25,2360
2022-04-27,16,30,2532
2022-04-27,16,35,2583
2022-04-27,16,40,2724
2022-04-27,16,45,2360
2022-04-27,16,50,2572
2022-04-27,16,55,2592
2022-04-27,17,0,2342
2022-04-27,17,5,2089
2022-04-27,17,10,2418
2022-04-27,17,15,2418
2022-04-27,17,20,2803
2022-04-27,17,25,2714
2022-04-27,17,30,2858
2022-04-27,17,35,2854
2022-04-27,17,40,3074
2022-04-27,17,45,3022
2022-04-27,17,50,3282
2022-04-27,17,55,2871
2022-04-27,18,0,2402
2022-04-27,18,5,3197
2022-04-27,18,10,3280
2022-04-27,18,15,2996
2022-04-27,18,20,2969
2022-04-27,18,25,2889
2022-04-27,18,30,2992
2022-04-27,18,35,2532
2022-04-27,18,40,3199
2022-04-27,18,45,2772
2022-04-27,18,50,3014
2022-04-27,18,55,2619
2022-04-27,19,0,2598
2022-04-27,19,5,2728
2022-04-27,19,10,2905
2022-04-27,19,15,2623
2022-04-27,19,20,2555
2022-04-27,19,25,2413
2022-04-27,19,30,2343
2022-04-27,19,35,2404
2022-04-27,19,40,2296
2022-04-27,19,45,2205
2022-04-27,19,50,2289
2022-04-27,19,55,1996
2022-04-27,20,0,1953
2022-04-27,20,5,1910
2022-04-27,20,10,1964
2022-04-27,20,15,1854
2022-04-27,20,20,1867
2022-04-27,20,25,1575
2022-04-27,20,30,1781
2022-04-27,20,35,1459
2022-04-27,20,40,1732
2022-04-27,20,45,1536
2022-04-27,20,50,1554
2022-04-27,20,55,1666
2022-04-27,21,0,1289
2022-04-27,21,5,1447
2022-04-27,21,10,1685
2022-04-27,21,15,1304
2022-04-27,21,20,1544
2022-04-27,21,25,1194
2022-04-27,21,30,1186
2022-04-27,21,35,1434
2022-04-27,21,40,1612
2022-04-27,21,45,1512
2022-04-27,21,50,1372
2022-04-27,21,55,1243
2022-04-27,22,0,1525
2022-04-27,22,5,1458
2022-04-27,22,10,1303
2022-04-27,22,15,1452
2022-04-27,22,20,1313
2022-04-27,22,25,1076
2022-04-27,22,30,1169
2022-04-27,22,35,1034
2022-04-27,22,40,1118
2022-04-27,22,45,1072
2022-04-27,22,50,1038
2022-04-27,22,55,1250
2022-04-27,23,0,987
2022-04-27,23,5,845
2022-04-27,23,10,889
2022-04-27,23,15,1102
2022-04-27,23,20,1043
2022-04-27,23,25,1352
2022-04-27,23,30,1025
2022-04-27,23,35,1137
2022-04-27,23,40,801
2022-04-27,23,45,1036
2022-04-27,23,50,824
2022-04-27,23,55,622
2022-04-28,0,0,737
2022-04-28,0,5,486
2022-04-28,0,10,706
2022-04-28,0,15,652
2022-04-28,0,20,636
2022-04-28,0,25,827
2022-04-28,0,30,596
2022-04-28,0,35,595
2022-04-28,0,40,630
2022-04-28,0,45,561
2022-04-28,0,50,742
2022-04-28,0,55,485
2022-04-28,1,0,414
2022-04-28,1,5,406
2022-04-28,1,10,415
2022-04-28,1,15,448
2022-04-28,1,20,435
2022-04-28,1,25,394
2022-04-28,1,30,367
2022-04-28,1,35,464
2022-04-28,1,40,471
2022-04-28,1,45,350
2022-04-28,1,50,447
2022-04-28,1,55,385
2022-04-28,2,0,360
2022-04-28,2,5,359
2022-04-28,2,10,406
2022-04-28,2,15,377
2022-04-28,2,20,334
2022-04-28,2,25,252
2022-04-28,2,30,267
2022-04-28,2,35,291
2022-04-28,2,40,312
2022-04-28,2,45,383
2022-04-28,2,50,416
2022-04-28,2,55,306
2022-04-28,3,0,239
2022-04-28,3,5,275
2022-04-28,3,10,272
2022-04-28,3,15,395
2022-04-28,3,20,262
2022-04-28,3,25,251
2022-04-28,3,30,249
2022-04-28,3,35,270
2022-04-28,3,40,262
2022-04-28,3,45,305
2022-04-28,3,50,334
2022-04-28,3,55,292
2022-04-28,4,0,340
2022-04-28,4,5,162
2022-04-28,4,20,17
