date,hour,minute,bdaddr
2022-04-08,0,15,292
2022-04-08,0,20,906
2022-04-08,0,25,962
2022-04-08,0,30,1169
2022-04-08,0,35,1168
2022-04-08,0,40,1225
2022-04-08,0,45,1170
2022-04-08,0,50,1247
2022-04-08,0,55,1240
2022-04-08,1,0,1163
2022-04-08,1,5,1158
2022-04-08,1,10,1237
2022-04-08,1,15,1156
2022-04-08,1,20,1221
2022-04-08,1,25,1188
2022-04-08,1,30,1196
2022-04-08,1,35,1135
2022-04-08,1,40,1221
2022-04-08,1,45,1132
2022-04-08,1,50,1183
2022-04-08,1,55,1118
2022-04-08,2,0,1086
2022-04-08,2,5,1121
2022-04-08,2,10,1222
2022-04-08,2,15,1150
2022-04-08,2,20,1184
2022-04-08,2,25,1189
2022-04-08,2,30,1239
2022-04-08,2,35,1128
2022-04-08,2,40,1261
2022-04-08,2,45,1224
2022-04-08,2,50,1250
2022-04-08,2,55,1206
2022-04-08,3,0,1162
2022-04-08,3,5,1172
2022-04-08,3,10,1218
2022-04-08,3,15,1210
2022-04-08,3,20,1237
2022-04-08,3,25,1206
2022-04-08,3,30,1220
2022-04-08,3,35,1188
2022-04-08,3,40,1225
2022-04-08,3,45,1204
2022-04-08,3,50,1221
2022-04-08,3,55,1214
2022-04-08,4,0,1153
2022-04-08,4,5,1161
2022-04-08,4,10,1271
2022-04-08,4,15,1180
2022-04-08,4,20,1240
2022-04-08,4,25,1220
2022-04-08,4,30,1258
2022-04-08,4,35,1169
2022-04-08,4,40,1254
2022-04-08,4,45,1216
2022-04-08,4,50,1246
2022-04-08,4,55,1241
2022-04-08,5,0,924
2022-04-11,3,20,479
2022-04-11,3,25,1022
2022-04-11,3,30,1051
2022-04-11,3,35,1009
2022-04-11,3,40,1052
2022-04-11,3,45,1023
2022-04-11,3,50,1013
2022-04-11,3,55,986
2022-04-11,4,0,945
2022-04-11,4,5,165
2022-04-11,4,10,196
2022-04-11,4,15,948
2022-04-11,4,20,1046
2022-04-11,4,25,1101
2022-04-11,4,30,1130
2022-04-11,4,35,948
2022-04-11,4,40,981
2022-04-11,4,45,1052
2022-04-11,4,50,976
2022-04-11,4,55,1002
2022-04-11,5,0,987
2022-04-11,5,5,982
2022-04-11,5,10,1070
2022-04-11,5,15,1057
2022-04-11,5,20,1019
2022-04-11,5,25,1009
2022-04-11,5,30,1035
2022-04-11,5,35,1103
2022-04-11,5,40,1148
2022-04-11,5,45,1161
2022-04-11,5,50,1160
2022-04-11,5,55,1192
2022-04-11,6,0,1101
2022-04-11,6,5,1184
2022-04-11,6,10,1202
2022-04-11,6,20,892
2022-04-11,6,25,1196
2022-04-11,6,30,1219
2022-04-11,6,35,1097
2022-04-11,6,40,1209
2022-04-11,6,45,1234
2022-04-11,6,50,1236
2022-04-11,6,55,1317
2022-04-11,7,0,1262
2022-04-11,7,5,1204
2022-04-11,7,10,1280
2022-04-11,7,15,1212
2022-04-11,7,20,1160
2022-04-11,7,25,1205
2022-04-11,7,30,1199
2022-04-11,7,35,1039
2022-04-11,7,40,1179
2022-04-11,7,45,1150
2022-04-11,7,50,1152
2022-04-11,7,55,1223
2022-04-11,8,0,1100
2022-04-11,8,5,1149
2022-04-11,8,10,1146
2022-04-11,8,15,1109
2022-04-11,8,20,1111
2022-04-11,8,25,1152
2022-04-11,8,30,1170
2022-04-11,8,35,1034
2022-04-11,8,40,1155
2022-04-11,8,45,1173
2022-04-11,8,50,1235
2022-04-11,8,55,1309
2022-04-11,9,0,1221
2022-04-11,9,5,1239
2022-04-11,9,10,1304
2022-04-11,9,15,1275
2022-04-11,9,20,1180
2022-04-11,9,25,1150
2022-04-11,9,30,1189
2022-04-11,9,35,1044
2022-04-11,9,40,1131
2022-04-11,9,45,1239
2022-04-11,9,50,1204
2022-04-11,9,55,1286
2022-04-11,10,0,1252
2022-04-11,10,5,1290
2022-04-11,10,10,1265
2022-04-11,10,20,1025
2022-04-11,10,25,1243
2022-04-11,10,30,1223
2022-04-11,10,35,1098
2022-04-11,10,40,393
2022-04-20,3,10,230
2022-04-20,3,15,603
2022-04-20,3,20,641
2022-04-20,3,25,121
2022-04-20,4,55,554
2022-04-20,5,0,722
2022-04-20,5,5,731
2022-04-20,5,10,773
2022-04-20,5,15,757
2022-04-20,5,20,788
2022-04-20,5,25,747
2022-04-20,5,30,810
2022-04-20,5,35,730
2022-04-20,5,40,793
2022-04-20,5,45,778
2022-04-20,5,50,848
2022-04-20,5,55,795
2022-04-20,6,0,816
2022-04-20,6,5,832
2022-04-20,6,10,871
2022-04-20,6,15,809
2022-04-20,6,20,840
2022-04-20,6,25,783
2022-04-20,6,30,858
2022-04-20,6,35,787
2022-04-20,6,40,846
2022-04-20,6,45,804
2022-04-20,6,50,865
2022-04-20,6,55,804
2022-04-20,7,0,759
2022-04-20,7,5,758
2022-04-20,7,10,802
2022-04-20,7,15,737
2022-04-20,7,20,778
2022-04-20,7,25,726
2022-04-20,7,30,840
2022-04-20,7,35,810
2022-04-20,7,40,836
2022-04-20,7,45,777
2022-04-20,7,50,827
2022-04-20,7,55,518
2022-04-20,8,0,328
2022-04-20,8,5,786
2022-04-20,8,10,858
2022-04-20,8,15,794
2022-04-20,8,20,860
2022-04-20,8,25,798
2022-04-20,8,30,852
2022-04-20,8,35,785
2022-04-20,8,40,846
2022-04-20,8,45,800
2022-04-20,8,50,831
2022-04-20,8,55,793
2022-04-20,9,0,796
2022-04-20,9,5,503
2022-04-20,9,10,153
2022-04-20,9,15,781
2022-04-20,9,20,849
2022-04-20,9,25,775
2022-04-20,9,30,864
2022-04-20,9,35,805
2022-04-20,9,40,868
2022-04-20,9,45,814
2022-04-20,9,50,877
2022-04-20,9,55,813
2022-04-20,10,0,815
2022-04-20,10,5,831
2022-04-20,10,10,898
2022-04-20,10,15,577
2022-04-20,10,20,159
2022-04-20,10,25,839
2022-04-20,10,30,890
2022-04-20,10,35,826
2022-04-20,10,40,876
2022-04-20,10,45,826
2022-04-20,10,50,904
2022-04-20,10,55,839
2022-04-20,11,0,824
2022-04-20,11,5,816
2022-04-20,11,10,878
2022-04-20,11,15,804
2022-04-20,11,20,887
2022-04-20,11,25,835
2022-04-20,11,30,879
2022-04-20,11,35,816
2022-04-20,11,40,879
2022-04-20,11,45,810
2022-04-20,11,50,861
2022-04-20,11,55,849
2022-04-20,12,0,837
2022-04-20,12,5,857
2022-04-20,12,10,884
2022-04-20,12,15,836
2022-04-20,12,20,899
2022-04-20,12,25,566
2022-04-20,12,30,126
2022-04-20,12,35,848
2022-04-20,12,40,918
2022-04-20,12,45,854
2022-04-20,12,50,890
2022-04-20,12,55,878
2022-04-20,13,0,865
2022-04-20,13,5,848
2022-04-20,13,10,905
2022-04-20,13,15,819
2022-04-20,13,20,890
2022-04-20,13,25,832
2022-04-20,13,30,868
2022-04-20,13,35,817
2022-04-20,13,40,877
2022-04-20,13,45,822
2022-04-20,13,50,868
2022-04-20,13,55,823
2022-04-20,14,0,803
2022-04-20,14,5,804
2022-04-20,14,10,925
2022-04-20,14,15,856
2022-04-20,14,20,887
2022-04-20,14,25,847
2022-04-20,14,30,911
2022-04-20,14,35,840
2022-04-20,14,40,893
2022-04-20,14,45,861
2022-04-20,14,50,894
2022-04-20,14,55,857
2022-04-20,15,0,852
2022-04-20,15,5,864
2022-04-20,15,10,903
2022-04-20,15,15,846
2022-04-20,15,20,897
2022-04-20,15,25,842
2022-04-20,15,30,893
2022-04-20,15,35,873
2022-04-20,15,40,922
2022-04-20,15,45,860
2022-04-20,15,50,901
2022-04-20,15,55,845
2022-04-20,16,0,462
2022-04-25,11,35,343
2022-04-25,11,40,38
2022-04-25,11,45,676
2022-04-25,11,50,1481
2022-04-25,11,55,1436
2022-04-25,12,0,1307
2022-04-25,12,5,1377
2022-04-25,12,10,1941
2022-04-25,12,15,1752
2022-04-25,12,20,1787
2022-04-25,12,25,1539
2022-04-25,12,30,1602
2022-04-25,12,35,1576
2022-04-25,12,40,1838
2022-04-25,12,45,1701
2022-04-25,12,50,1857
2022-04-25,12,55,1743
2022-04-25,13,0,1668
2022-04-25,13,5,1579
2022-04-25,13,10,1646
2022-04-25,13,15,1613
2022-04-25,13,20,1714
2022-04-25,13,25,1610
2022-04-25,13,30,1761
2022-04-25,13,35,1558
2022-04-25,13,40,1733
2022-04-25,13,45,1674
2022-04-25,13,50,1767
2022-04-25,13,55,1677
2022-04-25,14,0,1450
2022-04-25,14,5,1552
2022-04-25,14,10,1473
2022-04-25,14,15,1439
2022-04-25,14,20,1589
2022-04-25,14,25,1415
2022-04-25,14,30,1441
2022-04-25,14,35,1425
2022-04-25,14,40,1765
2022-04-25,14,45,1614
2022-04-25,14,50,1480
2022-04-25,14,55,1559
2022-04-25,15,0,1454
2022-04-25,15,5,1700
2022-04-25,15,10,1881
2022-04-25,15,15,1707
2022-04-25,15,20,1641
2022-04-25,15,25,1751
2022-04-25,15,30,1799
2022-04-25,15,35,1661
2022-04-25,15,40,1742
2022-04-25,15,45,1618
2022-04-25,15,50,1791
2022-04-25,15,55,1822
2022-04-25,16,0,1582
