date,hour,bdaddr
2022-04-21,4,666
2022-04-21,5,539
2022-04-21,12,2464
2022-04-26,18,22870
2022-04-26,19,22278
2022-04-26,20,4420
2022-04-26,21,1831
2022-04-26,22,1498
2022-04-26,23,816
2022-04-27,0,677
2022-04-27,1,702
2022-04-27,2,623
2022-04-27,3,668
2022-04-27,4,136
2022-04-27,5,368
2022-04-27,6,813
2022-04-27,7,2639
2022-04-27,8,9946
2022-04-27,9,15437
2022-04-27,10,26932
2022-04-27,11,31348
2022-04-27,12,36637
2022-04-27,13,34117
2022-04-27,14,33083
2022-04-27,15,34848
2022-04-27,16,31980
2022-04-27,17,36613
2022-04-27,18,38194
2022-04-27,19,23057
2022-04-27,20,3083
2022-04-27,21,2109
2022-04-27,22,1956
2022-04-27,23,1789
2022-04-28,0,1764
2022-04-28,1,1650
2022-04-28,2,1629
2022-04-28,3,1640
2022-04-28,4,294
2022-04-28,5,1360
2022-04-28,6,1858
2022-04-28,7,3626
2022-04-28,8,10129
2022-04-28,9,14553
2022-04-28,10,27866
2022-04-28,11,34207
2022-04-28,12,35453
2022-04-28,13,33278
2022-04-28,14,33538
2022-04-28,15,34093
2022-04-28,16,33482
2022-04-28,17,37647
2022-04-28,18,40454
2022-04-28,19,23632
2022-04-28,20,4244
2022-04-28,21,2315
2022-04-28,22,1887
2022-04-28,23,1907
2022-04-29,0,1675
2022-04-29,1,1645
2022-04-29,2,1366
2022-04-29,3,1470
2022-04-29,4,298
2022-04-29,5,1194
2022-04-29,6,2389
2022-04-29,7,3024
2022-04-29,8,5862
2022-04-29,9,15160
2022-04-29,10,35584
2022-04-29,11,43795
2022-04-29,12,41464
2022-04-29,13,45363
2022-04-29,14,46901
2022-04-29,15,42313
2022-04-29,16,39030
2022-04-29,17,38308
2022-04-29,18,33716
2022-04-29,19,19304
2022-04-29,20,2850
2022-04-29,21,1731
2022-04-29,22,1644
2022-04-29,23,1575
2022-04-30,0,1432
2022-04-30,1,1454
2022-04-30,2,1444
2022-04-30,3,1481
2022-04-30,4,88
2022-04-30,5,1270
2022-04-30,6,1754
2022-04-30,7,2545
2022-04-30,8,8138
2022-04-30,9,15595
2022-04-30,10,30422
2022-04-30,11,38869
2022-04-30,12,42802
2022-04-30,13,44512
2022-04-30,14,47727
2022-04-30,15,49794
2022-04-30,16,42949
2022-04-30,17,42878
2022-04-30,18,39877
2022-04-30,19,24838
2022-04-30,20,3311
2022-04-30,21,1887
2022-04-30,22,1408
2022-04-30,23,1385
2022-05-01,0,1307
2022-05-01,1,1253
2022-05-01,2,1258
2022-05-01,3,1224
2022-05-01,4,189
2022-05-01,5,1013
2022-05-01,6,1411
2022-05-01,7,2505
2022-05-01,8,5060
2022-05-01,9,14446
2022-05-01,10,35054
2022-05-01,11,40423
2022-05-01,12,42018
2022-05-01,13,45389
2022-05-01,14,42992
2022-05-01,15,42007
2022-05-01,16,39864
2022-05-01,17,35633
2022-05-01,18,31470
2022-05-01,19,19829
2022-05-01,20,2241
2022-05-01,21,1001
2022-05-01,22,915
2022-05-01,23,944
2022-05-02,0,782
2022-05-02,1,856
2022-05-02,2,869
2022-05-02,3,854
2022-05-02,4,144
2022-05-02,5,761
2022-05-02,6,1668
2022-05-02,7,2510
2022-05-02,8,6641
2022-05-02,9,14236
2022-05-02,10,29546
2022-05-02,11,39158
2022-05-02,12,43635
2022-05-02,13,42869
2022-05-02,14,41083
2022-05-02,15,41812
2022-05-02,16,40227
2022-05-02,17,39834
2022-05-02,18,39029
2022-05-02,19,25111
2022-05-02,20,2165
2022-05-02,21,932
2022-05-02,22,760
2022-05-02,23,1064
2022-05-03,0,837
2022-05-03,1,719
2022-05-03,2,706
2022-05-03,3,575
2022-05-03,4,145
2022-05-03,5,590
2022-05-03,6,977
2022-05-03,7,235
2022-05-03,8,4331
2022-05-03,9,14463
2022-05-03,10,32829
2022-05-03,11,39584
2022-05-03,12,45530
2022-05-03,13,48041
2022-05-03,14,47816
2022-05-03,15,47822
2022-05-03,16,44459
2022-05-03,17,39369
2022-05-03,18,39981
2022-05-03,19,25968
2022-05-03,20,6379
2022-05-03,21,1738
2022-05-03,22,1282
2022-05-03,23,1157
2022-05-04,0,1042
2022-05-04,1,1057
2022-05-04,2,1047
2022-05-04,3,968
2022-05-04,4,169
2022-05-04,5,817
2022-05-04,6,1929
2022-05-04,7,2692
2022-05-04,8,4927
2022-05-04,9,16256
2022-05-04,10,38575
2022-05-04,11,42027
2022-05-04,12,44874
2022-05-04,13,47749
2022-05-04,14,48075
2022-05-04,15,52947
2022-05-04,16,47035
2022-05-04,17,40646
2022-05-04,18,39484
2022-05-04,19,26055
2022-05-04,20,2737
2022-05-04,21,1172
2022-05-04,22,1033
2022-05-04,23,1073
2022-05-05,0,824
2022-05-05,1,891
2022-05-05,2,844
2022-05-05,3,836
2022-05-05,4,175
2022-05-05,5,751
2022-05-05,6,1799
2022-05-05,7,2626
2022-05-05,8,4843
2022-05-05,9,14543
2022-05-05,10,32881
2022-05-05,11,39169
2022-05-05,12,39303
2022-05-05,13,45342
2022-05-05,14,47332
2022-05-05,15,49275
2022-05-05,16,42323
2022-05-05,17,40154
2022-05-05,18,31928
2022-05-05,19,19390
2022-05-05,20,2297
2022-05-05,21,1134
2022-05-05,22,1018
2022-05-05,23,1016
2022-05-06,0,929
2022-05-06,1,949
2022-05-06,2,943
2022-05-06,3,924
2022-05-06,4,164
2022-05-06,5,741
2022-05-06,6,955
2022-05-06,7,2732
2022-05-06,8,7592
2022-05-06,9,14310
2022-05-06,10,26579
2022-05-06,11,34359
2022-05-06,12,36283
2022-05-06,13,36549
2022-05-06,14,34510
2022-05-06,15,34385
2022-05-06,16,36061
2022-05-06,17,38171
2022-05-06,18,35717
2022-05-06,19,21817
2022-05-06,20,2215
2022-05-06,21,1436
2022-05-06,22,1472
2022-05-06,23,1329
2022-05-07,0,1215
2022-05-07,1,1167
2022-05-07,2,1177
2022-05-07,3,1127
2022-05-07,4,197
2022-05-07,5,834
2022-05-07,6,1173
2022-05-07,7,2633
2022-05-07,8,6361
2022-05-07,9,14405
2022-05-07,10,28707
2022-05-07,11,35902
2022-05-07,12,36567
2022-05-07,13,39416
2022-05-07,14,43811
2022-05-07,15,43822
2022-05-07,16,45620
2022-05-07,17,44053
2022-05-07,18,33671
2022-05-07,19,23237
2022-05-07,20,2049
2022-05-07,21,1382
2022-05-07,22,1083
2022-05-07,23,1003
2022-05-08,0,892
2022-05-08,1,886
2022-05-08,2,861
2022-05-08,3,804
2022-05-08,4,789
2022-05-08,5,736
2022-05-08,6,973
2022-05-08,7,1737
2022-05-08,8,4478
2022-05-08,9,11979
2022-05-08,10,25801
2022-05-08,11,33444
2022-05-08,12,37910
2022-05-08,13,38847
2022-05-08,14,40788
2022-05-08,15,41218
2022-05-08,16,41295
2022-05-08,17,32384
2022-05-08,18,29086
2022-05-08,19,18819
2022-05-08,20,1406
2022-05-08,21,669
2022-05-08,22,782
2022-05-08,23,682
2022-05-09,0,527
2022-05-09,1,622
2022-05-09,2,635
2022-05-09,3,644
2022-05-09,4,132
2022-05-09,5,385
2022-05-09,6,652
2022-05-09,7,2942
2022-05-09,8,8684
2022-05-09,9,13866
2022-05-09,10,23998
2022-05-09,11,28324
2022-05-09,12,31809
2022-05-09,13,27975
2022-05-09,14,29253
2022-05-09,15,28986
2022-05-09,16,29055
2022-05-09,17,33460
2022-05-09,18,34982
2022-05-09,19,21576
2022-05-09,20,2283
2022-05-09,21,1348
2022-05-09,22,1234
2022-05-09,23,1041
2022-05-10,0,933
2022-05-10,1,1107
2022-05-10,2,974
2022-05-10,3,1053
2022-05-10,4,952
2022-05-10,5,1078
2022-05-10,6,1707
2022-05-10,7,4346
2022-05-10,8,9906
2022-05-10,9,14082
2022-05-10,10,23275
2022-05-10,11,29698
2022-05-10,12,32901
2022-05-10,13,35813
2022-05-10,14,34666
2022-05-10,15,28570
2022-05-10,16,27013
2022-05-10,17,30309
2022-05-10,18,29485
2022-05-10,19,21169
2022-05-10,20,4912
2022-05-10,21,3608
2022-05-10,22,2179
2022-05-10,23,1335
2022-05-11,0,1070
2022-05-11,1,1112
2022-05-11,2,995
2022-05-11,3,908
2022-05-11,4,710
2022-05-11,5,651
2022-05-11,6,1383
2022-05-11,7,3356
2022-05-11,8,10862
2022-05-11,9,16956
2022-05-11,10,27036
2022-05-11,11,32006
2022-05-11,12,34522
2022-05-11,13,32875
2022-05-11,14,31921
2022-05-11,15,32415
2022-05-11,16,31679
2022-05-11,17,36081
2022-05-11,18,34923
2022-05-11,19,22421
2022-05-11,20,2629
2022-05-11,21,1726
2022-05-11,22,1454
2022-05-11,23,1603
2022-05-12,0,1453
2022-05-12,1,900
2022-05-12,2,838
2022-05-12,3,703
2022-05-12,4,753
2022-05-12,5,849
2022-05-12,6,1167
2022-05-12,7,3220
2022-05-12,8,9610
2022-05-12,9,14305
2022-05-12,10,25266
2022-05-12,11,28913
2022-05-12,12,32925
2022-05-12,13,31062
2022-05-12,14,34861
2022-05-12,15,36946
2022-05-12,16,30886
2022-05-12,17,34252
2022-05-12,18,31342
2022-05-12,19,22250
2022-05-12,20,2375
2022-05-12,21,1206
2022-05-12,22,1071
2022-05-12,23,1052
2022-05-13,0,930
2022-05-13,1,1062
2022-05-13,2,929
2022-05-13,3,883
2022-05-13,4,79
2022-05-13,5,676
2022-05-13,6,1186
2022-05-13,7,2591
2022-05-13,8,9133
2022-05-13,9,15775
2022-05-13,10,26166
2022-05-13,11,30678
2022-05-13,12,32188
2022-05-13,13,30635
2022-05-13,14,29010
2022-05-13,15,29133
2022-05-13,16,31115
2022-05-13,17,34520
2022-05-13,18,36095
2022-05-13,19,23385
2022-05-13,20,1078
2022-05-13,21,939
2022-05-13,22,1003
2022-05-13,23,1116
2022-05-14,0,1026
2022-05-14,1,949
2022-05-14,2,952
2022-05-14,3,915
2022-05-14,4,84
2022-05-14,5,684
2022-05-14,6,908
2022-05-14,7,2494
2022-05-14,8,7585
2022-05-14,9,15502
2022-05-14,10,33181
2022-05-14,11,41034
2022-05-14,12,40746
2022-05-14,13,50333
2022-05-14,14,55742
2022-05-14,15,55330
2022-05-14,16,53669
2022-05-14,17,47948
2022-05-14,18,49061
2022-05-14,19,30467
2022-05-14,20,1648
2022-05-14,21,1178
2022-05-14,22,978
2022-05-14,23,980
2022-05-15,0,650
2022-05-15,1,637
2022-05-15,2,795
2022-05-15,3,573
2022-05-15,4,64
2022-05-15,5,645
2022-05-15,6,968
2022-05-15,7,1382
2022-05-15,8,4602
2022-05-15,9,13941
2022-05-15,10,31399
2022-05-15,11,41903
2022-05-15,12,45277
2022-05-15,13,50510
2022-05-15,14,53681
2022-05-15,15,50824
2022-05-15,16,49661
2022-05-15,17,43557
2022-05-15,18,31985
2022-05-15,19,18892
2022-05-15,20,1682
2022-05-15,21,190
2022-05-15,22,23
2022-05-15,23,342
2022-05-16,0,660
2022-05-16,1,679
2022-05-16,2,659
2022-05-16,3,622
2022-05-16,4,68
2022-05-16,5,456
2022-05-16,6,535
2022-05-16,7,229
2022-05-16,8,10177
2022-05-16,9,16436
2022-05-16,10,26585
2022-05-16,11,33002
2022-05-16,12,34247
2022-05-16,13,33311
2022-05-16,14,32265
2022-05-16,15,34128
2022-05-16,16,32969
2022-05-16,17,35567
2022-05-16,18,34207
2022-05-16,19,21391
2022-05-16,20,1894
2022-05-16,21,1046
2022-05-16,22,774
2022-05-16,23,866
2022-05-17,0,702
2022-05-17,1,654
2022-05-17,2,659
2022-05-17,3,595
2022-05-17,4,55
2022-05-17,5,439
2022-05-17,6,1391
2022-05-17,7,3925
2022-05-17,8,10197
2022-05-17,9,15510
2022-05-17,10,25775
2022-05-17,11,29574
2022-05-17,12,36040
2022-05-17,13,33763
2022-05-17,14,32172
2022-05-17,15,33085
2022-05-17,16,31724
2022-05-17,17,33019
2022-05-17,18,34668
2022-05-17,19,25261
2022-05-17,20,1092
2022-05-17,21,3711
2022-05-17,22,3462
2022-05-17,23,1518
2022-05-18,0,1268
2022-05-18,1,1178
2022-05-18,2,1159
2022-05-18,3,1138
2022-05-18,4,104
2022-05-18,5,855
2022-05-18,6,1977
2022-05-18,7,4177
2022-05-18,8,10538
2022-05-18,9,16590
2022-05-18,10,28370
2022-05-18,11,29716
2022-05-18,12,34417
2022-05-18,13,31622
2022-05-18,14,34792
2022-05-18,15,32389
2022-05-18,16,30933
2022-05-18,17,31727
2022-05-18,18,37597
2022-05-18,19,21946
2022-05-18,20,2295
2022-05-18,21,1791
2022-05-18,22,1680
2022-05-18,23,1431
2022-05-19,0,1399
2022-05-19,1,1242
2022-05-19,2,1324
2022-05-19,3,644
2022-05-19,5,895
2022-05-19,6,789
2022-05-19,7,1577
2022-05-19,8,2493
2022-05-19,9,5514
2022-05-19,10,8541
2022-05-19,11,2875
2022-05-19,12,12993
2022-05-19,13,4590
2022-05-19,14,12277
2022-05-19,15,7820
2022-05-19,16,9751
2022-05-19,17,2692
2022-05-19,18,558
2022-05-19,19,130
2022-05-19,20,441
2022-05-19,21,384
2022-05-19,22,17
2022-05-19,23,363
2022-05-20,0,221
2022-05-20,1,407
2022-05-20,2,547
2022-05-20,3,143
2022-05-20,4,8028
2022-05-20,5,13817
2022-05-20,6,14987
2022-05-20,7,29962
2022-05-20,8,15542
2022-05-20,9,7763
2022-05-20,10,2347
2022-05-20,11,18880
2022-05-20,12,12988
2022-05-20,13,759
2022-05-20,14,1527
2022-05-20,15,464
2022-05-20,16,571
2022-05-20,17,803
2022-05-20,18,510
2022-05-20,19,314
2022-05-20,20,214
