date,hour,bdaddr
2022-07-25,17,12729
2022-07-25,18,12552
2022-07-25,19,18169
2022-07-25,20,13317
2022-07-25,21,5516
2022-07-25,22,5201
2022-07-25,23,643
2022-07-26,0,2468
2022-07-26,1,699
2022-07-26,2,703
2022-07-26,3,198
2022-07-26,4,548
2022-07-26,5,1355
2022-07-26,6,3080
2022-07-26,7,10737
2022-07-26,8,15940
2022-07-26,9,11430
2022-07-26,10,10887
2022-07-26,11,13304
2022-07-26,12,19502
2022-07-26,13,18884
2022-07-26,14,15072
2022-07-26,15,15936
2022-07-26,16,16073
2022-07-26,17,17119
2022-07-26,18,20760
2022-07-26,19,16301
2022-07-26,20,11583
2022-07-26,21,7806
2022-07-26,22,7004
2022-07-26,23,4192
2022-07-27,0,2811
2022-07-27,1,1871
2022-07-27,2,1542
2022-07-27,3,1164
2022-07-27,4,1906
2022-07-27,5,2420
2022-07-27,6,3879
2022-07-27,7,12301
2022-07-27,8,19453
2022-07-27,9,12372
2022-07-27,10,11006
2022-07-27,11,15675
2022-07-27,12,26499
2022-07-27,13,20568
2022-07-27,14,17513
2022-07-27,15,19565
2022-07-27,16,18685
2022-07-27,17,21006
2022-07-27,18,22904
2022-07-27,19,21188
2022-07-27,20,19333
2022-07-27,21,14666
2022-07-27,22,8348
2022-07-27,23,6752
2022-07-28,0,4942
2022-07-28,1,4786
2022-07-28,2,4993
2022-07-28,3,2844
2022-07-28,4,2199
2022-07-28,5,2573
2022-07-28,6,2542
2022-07-28,7,10791
2022-07-28,8,19905
2022-07-28,9,14735
2022-07-28,10,12216
2022-07-28,11,15438
2022-07-28,12,26727
2022-07-28,13,22528
2022-07-28,14,19395
2022-07-28,15,18647
2022-07-28,16,20192
2022-07-28,17,20553
2022-07-28,18,20940
2022-07-28,19,19075
2022-07-28,20,16926
2022-07-28,21,8982
2022-07-28,22,8690
2022-07-28,23,7735
2022-07-29,0,5194
2022-07-29,1,3541
2022-07-29,2,3718
2022-07-29,3,3014
2022-07-29,4,3843
2022-07-29,5,4101
2022-07-29,6,5219
2022-07-29,7,12846
2022-07-29,8,19416
2022-07-29,9,13910
2022-07-29,10,12290
2022-07-29,11,16502
2022-07-29,12,23972
2022-07-29,13,18840
2022-07-29,14,18137
2022-07-29,15,19183
2022-07-29,16,16039
2022-07-29,17,23881
2022-07-29,18,22786
2022-07-29,19,21659
2022-07-29,20,19670
2022-07-29,21,15384
2022-07-29,22,14611
2022-07-29,23,8702
2022-07-30,0,6019
2022-07-30,1,3247
2022-07-30,2,3009
2022-07-30,3,1681
2022-07-30,4,2126
2022-07-30,5,1894
2022-07-30,6,2202
2022-07-30,7,5325
2022-07-30,8,9594
2022-07-30,9,11051
2022-07-30,10,11564
2022-07-30,11,15202
2022-07-30,12,19621
2022-07-30,13,20289
2022-07-30,14,21870
2022-07-30,15,22770
2022-07-30,16,20945
2022-07-30,17,21051
2022-07-30,18,19342
2022-07-30,19,15104
2022-07-30,20,13144
2022-07-30,21,13136
2022-07-30,22,10381
2022-07-30,23,6850
2022-07-31,0,5274
2022-07-31,1,4524
2022-07-31,2,3976
2022-07-31,3,2520
2022-07-31,4,2552
2022-07-31,5,2830
2022-07-31,6,2257
2022-07-31,7,4886
2022-07-31,8,8522
2022-07-31,9,11489
2022-07-31,10,13291
2022-07-31,11,16627
2022-07-31,12,22266
2022-07-31,13,22828
2022-07-31,14,20285
2022-07-31,15,20103
2022-07-31,16,19946
2022-07-31,17,19402
2022-07-31,18,16783
2022-07-31,19,15721
2022-07-31,20,11882
2022-07-31,21,8529
2022-07-31,22,6341
2022-07-31,23,5178
2022-08-01,0,3857
2022-08-01,1,2708
2022-08-01,2,2266
2022-08-01,3,1631
2022-08-01,4,1269
2022-08-01,5,1650
2022-08-01,6,2964
2022-08-01,7,11982
2022-08-01,8,20366
2022-08-01,9,13038
2022-08-01,10,10676
2022-08-01,11,12957
2022-08-01,12,24715
2022-08-01,13,20629
2022-08-01,14,18177
2022-08-01,15,16852
2022-08-01,16,18433
2022-08-01,17,20884
2022-08-01,18,23143
2022-08-01,19,20469
2022-08-01,20,14135
2022-08-01,21,9536
2022-08-01,22,6874
2022-08-01,23,4317
2022-08-02,0,3091
2022-08-02,1,2308
2022-08-02,2,1987
2022-08-02,3,1672
2022-08-02,4,1453
2022-08-02,5,1750
2022-08-02,6,3143
2022-08-02,7,10168
2022-08-02,8,18221
2022-08-02,9,10977
2022-08-02,10,9139
2022-08-02,11,14269
2022-08-02,12,24775
2022-08-02,13,22075
2022-08-02,14,18983
2022-08-02,15,21092
2022-08-02,16,24528
2022-08-02,17,21310
2022-08-02,18,19145
2022-08-02,19,18420
2022-08-02,20,14239
2022-08-02,21,9434
2022-08-02,22,8458
2022-08-02,23,6059
2022-08-03,0,4578
2022-08-03,1,3931
2022-08-03,2,3476
2022-08-03,3,2945
2022-08-03,4,2810
2022-08-03,5,2837
2022-08-03,6,4605
2022-08-03,7,12134
2022-08-03,8,21579
2022-08-03,9,13472
2022-08-03,10,12482
2022-08-03,11,13477
2022-08-03,12,23313
2022-08-03,13,16973
2022-08-03,14,17603
2022-08-03,15,17013
2022-08-03,16,18447
2022-08-03,17,19925
2022-08-03,18,20601
2022-08-03,19,19492
2022-08-03,20,15024
2022-08-03,21,10965
2022-08-03,22,8236
2022-08-03,23,5401
2022-08-04,0,3839
