date,hour,bdaddr
2022-04-18,1,2455
2022-04-18,2,5267
2022-04-18,3,6990
2022-04-18,4,6567
2022-04-18,5,7178
2022-04-18,6,7191
2022-04-18,7,7042
2022-04-18,8,7914
2022-04-18,9,7988
2022-04-18,10,7859
2022-04-18,11,7510
2022-04-18,12,7770
2022-04-18,13,7417
2022-04-18,14,7877
2022-04-18,15,7829
2022-04-18,16,7929
2022-04-18,17,8211
2022-04-18,18,7596
2022-04-18,19,8018
2022-04-18,20,8252
2022-04-18,21,8342
2022-04-18,22,8117
2022-04-18,23,7955
2022-04-19,0,7311
2022-04-19,1,6323
2022-04-19,2,6841
2022-04-19,3,6863
2022-04-19,4,6078
2022-04-19,5,7288
2022-04-19,6,7545
2022-04-19,7,7538
2022-04-19,8,7634
2022-04-19,9,7706
2022-04-19,10,7591
2022-04-19,11,7385
2022-04-19,12,7393
2022-04-19,13,6194
2022-04-19,14,4241
2022-04-19,15,4243
2022-04-19,16,4298
2022-04-19,17,4503
2022-04-19,18,5006
2022-04-19,19,7179
2022-04-19,20,7474
2022-04-19,21,7580
2022-04-19,22,7743
2022-04-19,23,7959
2022-04-20,0,7490
2022-04-20,1,6634
2022-04-20,2,7409
2022-04-20,3,7674
2022-04-20,4,7296
2022-04-20,5,9190
2022-04-20,6,9663
2022-04-20,7,9436
2022-04-20,8,9687
2022-04-20,9,9842
2022-04-20,10,10269
2022-04-20,11,10164
2022-04-20,12,10456
2022-04-20,13,10213
2022-04-20,14,10357
2022-04-20,15,10391
2022-04-20,16,6502
2022-05-11,11,9917
2022-05-11,12,16908
2022-05-11,13,17592
2022-05-11,14,15778
2022-05-11,15,14844
2022-05-11,16,15596
2022-05-11,17,17347
2022-05-11,18,19889
2022-05-11,19,17823
2022-05-11,20,18497
2022-05-11,21,14505
2022-05-11,22,12149
2022-05-11,23,8901
2022-05-12,0,5224
2022-05-12,1,4864
2022-05-12,2,4455
2022-05-12,3,4775
2022-05-12,4,2758
2022-05-12,5,4438
2022-05-12,6,5934
2022-05-12,7,10047
2022-05-12,8,17097
2022-05-12,9,16107
2022-05-12,10,17311
2022-05-12,11,17236
2022-05-12,12,18952
2022-05-12,13,18083
2022-05-12,14,18472
2022-05-12,15,16808
2022-05-12,16,16076
2022-05-12,17,19788
2022-05-12,18,20538
2022-05-12,19,19491
2022-05-12,20,17539
2022-05-12,21,14536
2022-05-12,22,12155
2022-05-12,23,9706
2022-05-13,0,5829
2022-05-13,1,5477
2022-05-13,2,4892
2022-05-13,3,4623
2022-05-13,4,3178
2022-05-13,5,4676
2022-05-13,6,6448
2022-05-13,7,10247
2022-05-13,8,15928
2022-05-13,9,14905
2022-05-13,10,15868
2022-05-13,11,16717
2022-05-13,12,19660
2022-05-13,13,19787
2022-05-13,14,18285
2022-05-13,15,16416
2022-05-13,16,17315
2022-05-13,17,19422
2022-05-13,18,19543
2022-05-13,19,18032
2022-05-13,20,15016
2022-05-13,21,13023
2022-05-13,22,11138
2022-05-13,23,9846
2022-05-14,0,7559
2022-05-14,1,7581
2022-05-14,2,7465
2022-05-14,3,4885
2022-05-14,4,3819
2022-05-14,5,4433
2022-05-14,6,5193
2022-05-14,7,6705
2022-05-14,8,9503
2022-05-14,9,13563
2022-05-14,10,16880
2022-05-14,11,16969
2022-05-14,12,19851
2022-05-14,13,17946
2022-05-14,14,18848
2022-05-14,15,18133
2022-05-14,16,20939
2022-05-14,17,21766
2022-05-14,18,20251
2022-05-14,19,17648
2022-05-14,20,15089
2022-05-14,21,13291
2022-05-14,22,12140
2022-05-14,23,9981
2022-05-15,0,7894
2022-05-15,1,7710
2022-05-15,2,6189
2022-05-15,3,6303
2022-05-15,4,4383
2022-05-15,5,4991
2022-05-15,6,6158
2022-05-15,7,6256
2022-05-15,8,10002
2022-05-15,9,14778
2022-05-15,10,17344
2022-05-15,11,19924
2022-05-15,12,18619
2022-05-15,13,19316
2022-05-15,14,20726
2022-05-15,15,20436
2022-05-15,16,19174
2022-05-15,17,20274
2022-05-15,18,17410
2022-05-15,19,15066
2022-05-15,20,13328
2022-05-15,21,11316
2022-05-15,22,8718
2022-05-15,23,9174
2022-05-16,0,6405
2022-05-16,1,6374
2022-05-16,2,5304
2022-05-16,3,5147
2022-05-16,4,4406
2022-05-16,5,4805
2022-05-16,6,7114
2022-05-16,7,10229
2022-05-16,8,16836
2022-05-16,9,15627
2022-05-16,10,16694
2022-05-16,11,15123
2022-05-16,12,16357
2022-05-16,13,16939
2022-05-16,14,17350
2022-05-16,15,16051
2022-05-16,16,16553
2022-05-16,17,18463
2022-05-16,18,19698
2022-05-16,19,18083
2022-05-16,20,17179
2022-05-16,21,11192
2022-05-16,22,9391
2022-05-16,23,8064
2022-05-17,0,5406
2022-05-17,1,4651
2022-05-17,2,4149
2022-05-17,3,3814
2022-05-17,4,2760
2022-05-17,5,3584
2022-05-17,6,5726
2022-05-17,7,9432
2022-05-17,8,15522
2022-05-17,9,13256
2022-05-17,10,14939
2022-05-17,11,15541
2022-05-17,12,16849
2022-05-17,13,17072
2022-05-17,14,16617
2022-05-17,15,17042
2022-05-17,16,16283
2022-05-17,17,20482
2022-05-17,18,20001
2022-05-17,19,17042
2022-05-17,20,17026
2022-05-17,21,12406
2022-05-17,22,9155
2022-05-17,23,7756
2022-05-18,0,5798
2022-05-18,1,4570
2022-05-18,2,4460
2022-05-18,3,4178
2022-05-18,4,3245
2022-05-18,5,4093
2022-05-18,6,6786
2022-05-18,7,10235
2022-05-18,8,16975
2022-05-18,9,12108
2022-05-18,10,11719
2022-05-18,11,12563
2022-05-18,12,14474
2022-05-18,13,13794
2022-05-18,14,13271
2022-05-18,15,12539
2022-05-18,16,14932
2022-05-18,17,17202
2022-05-18,18,18491
2022-05-18,19,15956
2022-05-18,20,14348
2022-05-18,21,11842
2022-05-18,22,10192
2022-05-18,23,8266
2022-05-19,0,5736
2022-05-19,1,4941
2022-05-19,2,4301
2022-05-19,3,1884
2022-05-19,4,324
2022-05-19,5,1574
2022-05-19,6,1418
2022-05-19,7,817
2022-05-19,8,3866
2022-05-19,9,2668
2022-05-19,10,487
2022-05-19,11,3242
2022-05-19,12,1241
2022-05-19,13,1892
2022-05-19,14,2720
2022-05-21,16,397
2022-05-21,17,1766
2022-05-21,18,3775
2022-05-21,19,2238
2022-05-21,20,2357
2022-05-21,21,335
2022-05-21,22,4022
2022-05-21,23,2184
2022-05-22,1,6147
2022-05-22,2,5526
2022-05-22,3,5603
2022-05-22,4,4925
2022-05-22,5,5600
2022-05-22,6,5532
2022-05-22,7,6475
2022-05-22,8,9398
2022-05-22,9,13316
2022-05-22,10,13694
2022-05-22,11,14792
2022-05-22,12,16464
2022-05-22,13,16441
2022-05-22,14,14560
2022-05-22,15,16071
2022-05-22,16,16920
2022-05-22,17,16907
2022-05-22,18,17149
2022-05-22,19,14251
2022-05-22,20,13730
2022-05-22,21,11729
2022-05-22,22,8219
2022-05-22,23,8691
2022-05-23,0,6359
2022-05-23,1,5339
2022-05-23,2,4700
2022-05-23,3,4480
2022-05-23,4,3432
2022-05-23,5,4660
2022-05-23,6,6566
2022-05-23,7,9496
2022-05-23,8,16236
2022-05-23,9,15294
2022-05-23,10,15230
2022-05-23,11,14300
2022-05-23,12,16488
2022-05-23,13,18615
2022-05-23,14,16941
2022-05-23,15,16896
2022-05-23,16,16415
2022-05-23,17,19170
2022-05-23,18,19440
2022-05-23,19,17702
2022-05-23,20,15550
2022-05-23,21,12959
2022-05-23,22,9728
2022-05-23,23,7964
2022-05-24,0,6127
2022-05-24,1,5224
2022-05-24,2,4733
2022-05-24,3,4533
2022-05-24,4,3652
2022-05-24,5,4421
2022-05-24,6,6527
2022-05-24,7,10342
2022-05-24,8,16382
2022-05-24,9,15228
2022-05-24,10,16264
2022-05-24,11,17118
2022-05-24,12,18388
2022-05-24,13,17937
2022-05-24,14,18266
2022-05-24,15,16760
2022-05-24,16,17874
2022-05-24,17,20377
2022-05-24,18,21397
2022-05-24,19,18858
2022-05-24,20,16686
2022-05-24,21,13152
2022-05-24,22,11053
2022-05-24,23,9174
2022-05-25,0,6701
2022-05-25,1,5356
2022-05-25,2,4550
2022-05-25,3,4509
2022-05-25,4,3707
2022-05-25,5,5043
2022-05-25,6,7457
2022-05-25,7,11621
2022-05-25,8,17055
