date,hour,bdaddr
2022-04-21,2,1130
2022-04-21,12,671
2022-04-27,14,5392
2022-04-27,15,16301
2022-04-27,16,16316
2022-04-27,17,18909
2022-04-27,18,17764
2022-04-27,19,12495
2022-04-27,20,10236
2022-04-27,21,11316
2022-04-27,22,7573
2022-04-27,23,4416
2022-04-28,0,3823
2022-04-28,1,3062
2022-04-28,2,2651
2022-04-28,3,2628
2022-04-28,4,2198
2022-04-28,5,2921
2022-04-28,6,3287
2022-04-28,7,5669
2022-04-28,8,14569
2022-04-28,9,14237
2022-04-28,10,15041
2022-04-28,11,16479
2022-04-28,12,20578
2022-04-28,13,16023
2022-04-28,14,15772
2022-04-28,15,16473
2022-04-28,16,16951
2022-04-28,17,21429
2022-04-28,18,18921
2022-04-28,19,18872
2022-04-28,20,18090
2022-04-28,21,13414
2022-04-28,22,10286
2022-04-28,23,6156
2022-04-29,0,4753
2022-04-29,1,4204
2022-04-29,2,3066
2022-04-29,3,2943
2022-04-29,4,465
2022-04-29,5,1940
2022-04-29,6,2594
2022-04-29,7,3314
2022-04-29,8,5551
2022-04-29,9,6576
2022-04-29,10,6931
2022-04-29,11,9335
2022-04-29,12,12948
2022-05-08,15,11015
2022-05-08,16,12732
2022-05-08,17,10345
2022-05-08,18,9376
2022-05-08,19,10766
2022-05-08,20,9251
2022-05-08,21,7916
2022-05-08,22,5383
2022-05-08,23,5339
2022-05-09,0,5062
2022-05-09,1,4559
2022-05-09,2,3985
2022-05-09,3,4025
2022-05-09,4,505
2022-05-09,5,2824
2022-05-09,6,4783
2022-05-09,7,11239
2022-05-09,8,22502
2022-05-09,9,28172
2022-05-09,10,27690
2022-05-09,11,27320
2022-05-09,12,31379
2022-05-09,13,27472
2022-05-09,14,25562
2022-05-09,15,25615
2022-05-09,16,27205
2022-05-09,17,25456
2022-05-09,18,24418
2022-05-09,19,18565
2022-05-09,20,13801
2022-05-09,21,12449
2022-05-09,22,7845
2022-05-09,23,6767
2022-05-10,0,5447
2022-05-10,1,5057
2022-05-10,2,4432
2022-05-10,3,4753
2022-05-10,4,625
2022-05-10,5,4025
2022-05-10,6,5449
2022-05-10,7,9598
2022-05-10,8,20164
2022-05-10,9,24711
2022-05-10,10,26990
2022-05-10,11,26501
2022-05-10,12,29706
2022-05-10,13,26147
2022-05-10,14,23005
2022-05-10,15,23581
2022-05-10,16,23584
2022-05-10,17,22886
2022-05-10,18,20780
2022-05-10,19,16820
2022-05-10,20,11704
2022-05-10,21,11649
2022-05-10,22,7075
2022-05-10,23,6428
2022-05-11,0,5643
2022-05-11,1,5084
2022-05-11,2,4586
2022-05-11,3,4221
2022-05-11,4,704
2022-05-11,5,3528
2022-05-11,6,4783
2022-05-11,7,9289
2022-05-11,8,21579
2022-05-11,9,27302
2022-05-11,10,28590
2022-05-11,11,28434
2022-05-11,12,33285
2022-05-11,13,30297
2022-05-11,14,28435
2022-05-11,15,28753
2022-05-11,16,27899
2022-05-11,17,27847
2022-05-11,18,26314
2022-05-11,19,19699
2022-05-11,20,14535
2022-05-11,21,12088
2022-05-11,22,9641
2022-05-11,23,6093
2022-05-12,0,5499
2022-05-12,1,4965
2022-05-12,2,3784
2022-05-12,3,3701
2022-05-12,4,267
2022-05-12,5,2789
2022-05-12,6,5055
2022-05-12,7,10633
2022-05-12,8,22846
2022-05-12,9,24713
2022-05-12,10,27194
2022-05-12,11,28654
2022-05-12,12,30669
2022-05-12,13,26119
2022-05-12,14,24755
2022-05-12,15,28420
2022-05-12,16,28640
2022-05-12,17,28744
2022-05-12,18,22962
2022-05-12,19,18153
2022-05-12,20,16776
2022-05-12,21,10909
2022-05-12,22,7251
2022-05-12,23,6469
2022-05-13,0,4178
2022-05-13,1,3771
2022-05-13,2,3047
2022-05-13,3,2955
2022-05-13,4,254
2022-05-13,5,3165
2022-05-13,6,4489
2022-05-13,7,9329
2022-05-13,8,18420
2022-05-13,9,25434
2022-05-13,10,25732
2022-05-13,11,25436
2022-05-13,12,30488
2022-05-13,13,28638
2022-05-13,14,27358
2022-05-13,15,21981
2022-05-13,16,25003
2022-05-13,17,25025
2022-05-13,18,22388
2022-05-13,19,17843
2022-05-13,20,14643
2022-05-13,21,12031
2022-05-13,22,7912
2022-05-13,23,5118
2022-05-14,0,3687
2022-05-14,1,2899
2022-05-14,2,2201
2022-05-14,3,1786
2022-05-14,4,156
2022-05-14,5,1182
2022-05-14,6,2570
2022-05-14,7,3599
2022-05-14,8,9813
2022-05-14,9,12138
2022-05-14,10,13565
2022-05-14,11,15408
2022-05-14,12,17375
2022-05-14,13,15354
2022-05-14,14,14051
2022-05-14,15,14968
2022-05-14,16,16102
2022-05-14,17,14234
2022-05-14,18,13552
2022-05-14,19,10587
2022-05-14,20,6701
2022-05-14,21,7882
2022-05-14,22,6727
2022-05-14,23,3997
2022-05-15,0,2297
2022-05-15,1,2348
2022-05-15,2,1182
2022-05-15,3,918
2022-05-15,4,60
2022-05-15,5,986
2022-05-15,6,1559
2022-05-15,7,2346
2022-05-15,8,6445
2022-05-15,9,9256
2022-05-15,10,8842
2022-05-15,11,11556
2022-05-15,12,15777
2022-05-15,13,15152
2022-05-15,14,15679
2022-05-15,15,14959
2022-05-15,16,14749
2022-05-15,17,12046
2022-05-15,18,10769
2022-05-15,19,6148
2022-05-15,20,3856
2022-05-15,21,3454
2022-05-15,22,2125
2022-05-15,23,2393
2022-05-16,0,1957
2022-05-16,1,1248
2022-05-16,2,620
2022-05-16,3,380
2022-05-16,4,17
2022-05-16,5,1058
2022-05-16,6,1570
2022-05-16,7,7007
2022-05-16,8,21149
2022-05-16,9,27268
2022-05-16,10,30681
2022-05-16,11,30017
2022-05-16,12,33549
2022-05-16,13,29269
2022-05-16,14,28976
2022-05-16,15,31427
2022-05-16,16,29772
2022-05-16,17,27924
2022-05-16,18,25284
2022-05-16,19,18861
2022-05-16,20,13630
2022-05-16,21,9196
2022-05-16,22,5551
2022-05-16,23,4293
2022-05-17,0,3201
2022-05-17,1,2855
2022-05-17,2,2256
2022-05-17,3,2614
2022-05-17,4,235
2022-05-17,5,1987
2022-05-17,6,4048
2022-05-17,7,10569
2022-05-17,8,20880
2022-05-17,9,24766
2022-05-17,10,26944
2022-05-17,11,26323
2022-05-17,12,30990
2022-05-17,13,27376
2022-05-17,14,27152
2022-05-17,15,26348
2022-05-17,16,26146
2022-05-17,17,23402
2022-05-17,18,24091
2022-05-17,19,21396
2022-05-17,20,15948
2022-05-17,21,12010
2022-05-17,22,7997
2022-05-17,23,5249
2022-05-18,0,3529
2022-05-18,1,2792
2022-05-18,2,2716
2022-05-18,3,2733
2022-05-18,4,219
2022-05-18,5,2510
2022-05-18,6,4379
2022-05-18,7,8856
2022-05-18,8,20133
2022-05-18,9,25127
2022-05-18,10,27479
2022-05-18,11,26952
2022-05-18,12,30315
2022-05-18,13,26427
2022-05-18,14,26932
2022-05-18,15,25460
2022-05-18,16,28605
2022-05-18,17,26868
2022-05-18,18,25203
2022-05-18,19,21733
2022-05-18,20,18439
2022-05-18,21,12232
2022-05-18,22,7358
2022-05-18,23,6285
2022-05-19,0,5485
2022-05-19,1,4761
2022-05-19,2,4206
2022-05-19,3,2273
2022-05-19,4,182
2022-05-19,5,1472
2022-05-19,6,2363
2022-05-19,7,1631
2022-05-19,8,16841
2022-05-19,9,9816
2022-05-19,10,22122
2022-05-19,11,19565
2022-05-19,12,3070
2022-05-19,13,14640
2022-05-19,14,14611
2022-05-19,15,8326
2022-05-19,16,2197
2022-05-19,17,4620
2022-05-19,18,2836
2022-05-19,19,16238
2022-05-19,20,9274
2022-05-19,21,2739
2022-05-19,22,1368
2022-05-19,23,2559
2022-05-20,0,2251
2022-05-20,1,796
2022-05-20,2,1593
2022-05-20,3,1888
2022-05-20,4,485
2022-05-20,5,467
2022-05-20,6,2953
2022-05-20,7,3369
2022-05-28,15,8618
2022-05-28,16,12899
2022-05-28,17,12780
2022-05-28,18,11695
2022-05-28,19,12516
2022-05-28,20,10290
2022-05-28,21,8627
2022-05-28,22,5014
2022-05-28,23,4299
2022-05-29,0,2031
2022-05-29,1,2235
2022-05-29,2,1897
2022-05-29,3,1744
2022-05-29,4,1334
2022-05-29,5,1516
2022-05-29,6,1984
2022-05-29,7,2659
2022-05-29,8,4663
2022-05-29,9,5322
2022-05-29,10,6540
2022-05-29,11,8238
2022-05-29,12,11316
2022-05-29,13,9734
2022-05-29,14,10073
2022-05-29,15,9016
2022-05-29,16,9003
2022-05-29,17,8691
2022-05-29,18,8107
2022-05-29,19,6502
2022-05-29,20,6128
2022-05-29,21,3894
2022-05-29,22,3886
2022-05-29,23,3438
2022-05-30,0,2780
2022-05-30,1,2324
2022-05-30,2,1790
2022-05-30,3,1552
2022-05-30,4,1543
2022-05-30,5,1693
2022-05-30,6,3409
2022-05-30,7,7003
2022-05-30,8,14754
2022-05-30,9,17210
2022-05-30,10,18009
2022-05-30,11,17379
2022-05-30,12,21360
2022-05-30,13,18544
2022-05-30,14,15327
2022-05-30,15,13173
2022-05-30,16,14821
2022-05-30,17,16275
2022-05-30,18,13792
2022-05-30,19,12774
2022-05-30,20,9072
2022-05-30,21,8318
2022-05-30,22,4275
2022-05-30,23,3540
2022-05-31,0,2456
2022-05-31,1,2295
2022-05-31,2,2244
2022-05-31,3,2191
2022-05-31,4,1760
2022-05-31,5,2464
2022-05-31,6,2944
2022-05-31,7,6684
2022-05-31,8,14941
2022-05-31,9,12904
2022-05-31,10,11432
2022-05-31,11,13947
2022-05-31,12,16402
2022-05-31,13,15787
2022-05-31,14,13922
2022-05-31,15,12735
2022-05-31,16,13527
2022-05-31,17,14735
2022-05-31,18,13417
2022-05-31,19,10786
2022-05-31,20,10720
2022-05-31,21,9144
2022-05-31,22,7668
2022-05-31,23,3972
2022-06-01,0,3143
2022-06-01,1,3015
2022-06-01,2,2535
2022-06-01,3,2762
2022-06-01,4,2326
2022-06-01,5,2829
2022-06-01,6,4153
2022-06-01,7,7833
2022-06-01,8,14963
2022-06-01,9,13723
2022-06-01,10,15871
2022-06-01,11,16328
2022-06-01,12,24317
2022-06-01,13,18131
2022-06-01,14,18519
2022-06-01,15,17120
2022-06-01,16,17670
2022-06-01,17,16670
2022-06-01,18,15308
2022-06-01,19,12664
2022-06-01,20,10141
2022-06-01,21,10509
2022-06-01,22,5535
2022-06-01,23,4638
