date,hour,bdaddr
2022-07-31,14,17994
2022-07-31,15,16122
2022-07-31,16,17722
2022-07-31,17,17882
2022-07-31,18,7525
2022-08-01,9,16089
2022-08-01,10,18349
2022-08-01,11,21734
2022-08-01,12,31526
2022-08-01,13,25273
2022-08-01,14,21321
2022-08-01,15,20076
2022-08-01,16,21615
2022-08-01,17,26750
2022-08-01,18,11483
2022-08-02,8,11049
2022-08-02,9,17728
2022-08-02,10,17011
2022-08-02,11,20821
2022-08-02,12,30126
2022-08-02,13,25676
2022-08-02,14,22616
2022-08-02,15,20454
2022-08-02,16,24517
2022-08-02,17,26930
2022-08-02,18,11600
2022-08-03,8,13298
2022-08-03,9,19394
2022-08-03,10,18305
2022-08-03,11,23955
2022-08-03,12,31930
2022-08-03,13,24735
2022-08-03,14,22028
2022-08-03,15,21164
2022-08-03,16,20069
2022-08-03,17,27091
2022-08-03,18,13375
2022-08-04,8,10889
2022-08-04,9,23639
2022-08-04,10,21066
2022-08-04,11,25872
2022-08-04,12,34986
2022-08-04,13,28402
2022-08-04,14,25376
2022-08-04,15,22801
2022-08-04,16,25406
2022-08-04,17,28798
2022-08-04,18,14074
2022-08-05,9,16598
2022-08-05,10,18806
2022-08-05,11,23380
2022-08-05,12,35210
2022-08-05,13,31296
2022-08-05,14,26407
2022-08-05,15,26375
2022-08-05,16,27108
2022-08-05,17,38274
2022-08-05,18,16860
2022-08-06,8,8794
2022-08-06,9,28230
2022-08-06,10,31774
2022-08-06,11,42338
2022-08-06,12,45395
2022-08-06,13,44134
2022-08-06,14,47602
2022-08-06,15,50861
2022-08-06,16,45181
2022-08-06,17,42644
2022-08-06,18,17313
2022-08-07,8,7018
2022-08-07,9,22810
2022-08-07,10,24826
2022-08-07,11,37593
2022-08-07,12,42425
2022-08-07,13,42863
2022-08-07,14,47705
2022-08-07,15,39364
2022-08-07,16,36822
2022-08-07,17,37632
2022-08-07,18,13148
2022-08-08,9,18187
2022-08-08,10,24547
2022-08-08,11,31242
2022-08-08,12,45063
2022-08-08,13,38960
2022-08-08,14,36625
2022-08-08,15,34973
2022-08-08,16,35370
2022-08-08,17,38192
2022-08-08,18,17197
2022-08-09,8,10031
2022-08-09,9,19918
2022-08-09,10,20321
2022-08-09,11,25002
2022-08-09,12,31870
2022-08-09,13,27028
2022-08-09,14,24882
2022-08-09,15,23592
2022-08-09,16,22138
2022-08-09,17,28242
2022-08-09,18,13063
2022-08-10,8,11349
2022-08-10,9,31713
2022-08-10,10,27415
2022-08-10,11,22804
2022-08-10,12,33177
2022-08-10,13,20769
2022-08-11,8,3457
2022-08-11,9,10809
2022-08-11,10,13961
2022-08-11,11,19072
2022-08-11,12,21923
2022-08-11,13,22853
2022-08-11,14,21198
2022-08-11,15,17948
2022-08-11,16,20223
2022-08-11,17,22832
2022-08-11,18,9172
2022-08-12,8,9346
2022-08-12,9,14587
2022-08-12,10,14714
2022-08-12,11,21221
2022-08-12,12,26838
2022-08-12,13,28988
2022-08-12,14,25901
2022-08-12,15,20167
2022-08-12,16,20485
2022-08-12,17,24827
2022-08-12,18,10704
2022-08-13,8,4776
2022-08-13,9,12256
2022-08-13,10,15396
2022-08-13,11,20491
2022-08-13,12,26115
2022-08-13,13,27530
2022-08-13,14,21954
2022-08-13,15,20906
2022-08-13,16,19621
2022-08-13,17,24042
2022-08-13,18,8421
2022-08-14,8,3099
2022-08-14,9,9949
2022-08-14,10,13493
2022-08-14,11,17348
2022-08-14,12,20962
2022-08-14,13,21452
2022-08-14,14,20966
2022-08-14,15,20510
2022-08-14,16,22673
2022-08-14,17,19519
2022-08-14,18,10339
2022-08-15,8,3723
2022-08-15,9,10766
2022-08-15,10,13037
2022-08-15,11,17478
2022-08-15,12,285
2022-08-16,9,10996
2022-08-16,10,10983
2022-08-16,11,17740
2022-08-16,12,24686
2022-08-16,13,21336
2022-08-16,14,18021
2022-08-16,15,18282
2022-08-16,16,18534
2022-08-16,17,22857
2022-08-16,18,9236
2022-08-17,8,12705
2022-08-17,9,14623
2022-08-17,10,15305
2022-08-17,11,19756
2022-08-17,12,30288
2022-08-17,13,27165
2022-08-17,14,23323
2022-08-17,15,22508
2022-08-17,16,24321
2022-08-17,17,26414
2022-08-17,18,12726
2022-08-18,8,10565
2022-08-18,9,17927
2022-08-18,10,16238
2022-08-18,11,19032
2022-08-18,12,31682
2022-08-18,13,24596
2022-08-18,14,21186
2022-08-18,15,18683
2022-08-18,16,20591
2022-08-18,17,27483
2022-08-18,18,12646
2022-08-19,8,13246
2022-08-19,9,19356
2022-08-19,10,15798
2022-08-19,11,22677
2022-08-19,12,29001
2022-08-20,8,3824
2022-08-20,9,11620
2022-08-20,10,14303
2022-08-20,11,20474
2022-08-20,12,28348
2022-08-20,13,26731
2022-08-20,14,24416
2022-08-20,15,22906
2022-08-20,16,25600
2022-08-20,17,26284
2022-08-20,18,10387
2022-08-21,8,3742
2022-08-21,9,13568
2022-08-21,10,16639
2022-08-21,11,20694
2022-08-21,12,24912
2022-08-21,13,22312
2022-08-21,14,25437
2022-08-21,15,21961
2022-08-21,16,21836
2022-08-21,17,21852
2022-08-21,18,9121
2022-08-22,9,15999
2022-08-22,10,18056
2022-08-22,11,23021
2022-08-22,12,32151
2022-08-22,13,27425
2022-08-22,14,22751
2022-08-22,15,20238
2022-08-22,16,23381
2022-08-22,17,28427
2022-08-22,18,11940
2022-08-23,8,11562
2022-08-23,9,19373
2022-08-23,10,19281
2022-08-23,11,23640
2022-08-23,12,31940
2022-08-23,13,24982
2022-08-23,14,24719
2022-08-23,15,24300
2022-08-23,16,21993
2022-08-23,17,27155
2022-08-23,18,13609
2022-08-24,8,11392
2022-08-24,9,20386
2022-08-24,10,17768
2022-08-24,11,23592
2022-08-24,12,33848
2022-08-24,13,28326
2022-08-24,14,23871
2022-08-24,15,23320
2022-08-24,16,22770
2022-08-24,17,30051
2022-08-24,18,14460
2022-08-25,8,10118
2022-08-25,9,20815
2022-08-25,10,20645
2022-08-25,11,23190
2022-08-25,12,34890
2022-08-25,13,23286
2022-08-25,14,24433
2022-08-25,15,25132
2022-08-25,16,23919
2022-08-25,17,28843
2022-08-25,18,13767
2022-08-26,9,16119
2022-08-26,10,19974
2022-08-26,11,22567
2022-08-26,12,31139
2022-08-26,13,27327
2022-08-26,14,23053
2022-08-26,15,22985
2022-08-26,16,24148
2022-08-26,17,30934
2022-08-26,18,14949
2022-08-27,8,3069
2022-08-27,9,13565
2022-08-27,10,17814
2022-08-27,11,22227
2022-08-27,12,27886
2022-08-27,13,30520
2022-08-27,14,28201
2022-08-27,15,26100
2022-08-27,16,30544
2022-08-27,17,26894
2022-08-27,18,10501
2022-08-28,8,2845
2022-08-28,9,12926
2022-08-28,10,26218
2022-08-28,11,29447
2022-08-28,12,21280
2022-08-28,13,21772
2022-08-28,14,22099
2022-08-28,15,19996
2022-08-28,16,19316
2022-08-28,17,19949
2022-08-28,18,8816
2022-08-29,8,1830
2022-08-29,9,19776
2022-08-29,10,18355
2022-08-29,11,25345
2022-08-29,12,32509
2022-08-29,13,28065
2022-08-29,14,26488
2022-08-29,15,24451
2022-08-29,16,23063
2022-08-29,17,29445
2022-08-29,18,14351
2022-08-30,8,9991
2022-08-30,9,18631
2022-08-30,10,17636
2022-08-30,11,21603
2022-08-30,12,30120
2022-08-30,13,25657
2022-08-30,14,21519
2022-08-30,15,21621
2022-08-30,16,22197
2022-08-30,17,27619
2022-08-30,18,12452
2022-08-31,8,9897
2022-08-31,9,16987
2022-08-31,10,17210
2022-08-31,11,22568
2022-08-31,12,30736
2022-08-31,13,19338
2022-08-31,14,17769
2022-08-31,15,459
2022-08-31,16,23835
2022-08-31,17,23203
2022-08-31,18,11468
