date,hour,bdaddr
2022-04-21,4,168
2022-04-21,5,363
2022-04-21,12,1491
2022-04-26,18,2151
2022-04-26,19,3437
2022-04-26,20,1424
2022-04-26,21,896
2022-04-26,22,390
2022-04-26,23,340
2022-04-27,0,333
2022-04-27,1,346
2022-04-27,2,346
2022-04-27,3,336
2022-04-27,4,76
2022-04-27,5,345
2022-04-27,6,1832
2022-04-27,7,4622
2022-04-27,8,8990
2022-04-27,9,22812
2022-04-27,10,35287
2022-04-27,11,36659
2022-04-27,12,39435
2022-04-27,13,32764
2022-04-27,14,36960
2022-04-27,15,36915
2022-04-27,16,29900
2022-04-27,17,32376
2022-04-27,18,37636
2022-04-27,19,19109
2022-04-27,20,2660
2022-04-27,21,1308
2022-04-27,22,1080
2022-04-27,23,953
2022-04-28,0,850
2022-04-28,1,772
2022-04-28,2,754
2022-04-28,3,770
2022-04-28,4,156
2022-04-28,5,873
2022-04-28,6,1590
2022-04-28,7,2327
2022-04-28,8,5271
2022-04-28,9,15020
2022-04-28,10,33907
2022-04-28,11,33855
2022-04-28,12,31176
2022-04-28,13,35011
2022-04-28,14,35169
2022-04-28,15,31110
2022-04-28,16,29109
2022-04-28,17,27946
2022-04-28,18,35676
2022-04-28,19,16697
2022-04-28,20,1522
2022-04-28,21,1292
2022-04-28,22,1141
2022-04-28,23,1299
2022-04-29,0,1080
2022-04-29,1,1319
2022-04-29,2,1222
2022-04-29,3,1270
2022-04-29,4,205
2022-04-29,5,1279
2022-04-29,6,1918
2022-04-29,7,2762
2022-04-29,8,7154
2022-04-29,9,20846
2022-04-29,10,45491
2022-04-29,11,42682
2022-04-29,12,44216
2022-04-29,13,40604
2022-04-29,14,33729
2022-04-29,15,50175
2022-04-29,16,41278
2022-04-29,17,34610
2022-04-29,18,28692
2022-04-29,19,15310
2022-04-29,20,1373
2022-04-29,21,1233
2022-04-29,22,1130
2022-04-29,23,1125
2022-04-30,0,1030
2022-04-30,1,1267
2022-04-30,2,1239
2022-04-30,3,1084
2022-04-30,4,205
2022-04-30,5,971
2022-04-30,6,1430
2022-04-30,7,1684
2022-04-30,8,5490
2022-04-30,9,15944
2022-04-30,10,38392
2022-04-30,11,41589
2022-04-30,12,37064
2022-04-30,13,42628
2022-04-30,14,54037
2022-04-30,15,43517
2022-04-30,16,44290
2022-04-30,17,38947
2022-04-30,18,33910
2022-04-30,19,15731
2022-04-30,20,1896
2022-04-30,21,1318
2022-04-30,22,1180
2022-04-30,23,1311
2022-05-01,0,1081
2022-05-01,1,1158
2022-05-01,2,1316
2022-05-01,3,1328
2022-05-01,4,200
2022-05-01,5,1183
2022-05-01,6,1834
2022-05-01,7,2327
2022-05-01,8,5952
2022-05-01,9,18165
2022-05-01,10,38305
2022-05-01,11,44376
2022-05-01,12,35550
2022-05-01,13,35289
2022-05-01,14,43282
2022-05-01,15,44736
2022-05-01,16,39814
2022-05-01,17,38095
2022-05-01,18,28755
2022-05-01,19,14752
2022-05-01,20,1675
2022-05-01,21,1353
2022-05-01,22,1338
2022-05-01,23,1171
2022-05-02,0,1177
2022-05-02,1,1296
2022-05-02,2,1335
2022-05-02,3,1341
2022-05-02,4,1219
2022-05-02,5,1344
2022-05-02,6,1445
2022-05-02,7,2585
2022-05-02,8,4432
2022-05-02,9,16857
2022-05-02,10,36401
2022-05-02,11,38047
2022-05-02,12,39415
2022-05-02,13,43618
2022-05-02,14,46415
2022-05-02,15,34944
2022-05-02,16,40008
2022-05-02,17,27523
2022-05-02,18,35042
2022-05-02,19,18242
2022-05-02,20,2125
2022-05-02,21,1500
2022-05-02,22,1500
2022-05-02,23,1497
2022-05-03,0,1219
2022-05-03,1,1534
2022-05-03,2,1383
2022-05-03,3,1370
2022-05-03,4,1349
2022-05-03,5,1358
2022-05-03,6,1289
2022-05-03,7,1675
2022-05-03,8,5351
2022-05-03,9,16196
2022-05-03,10,45093
2022-05-03,11,41072
2022-05-03,12,43209
2022-05-03,13,40873
2022-05-03,14,49525
2022-05-03,15,40339
2022-05-03,16,44835
2022-05-03,17,38335
2022-05-03,18,28601
2022-05-03,19,15286
2022-05-03,20,3293
2022-05-03,21,834
2022-05-03,22,656
2022-05-03,23,589
2022-05-04,0,578
2022-05-04,1,596
2022-05-04,2,619
2022-05-04,3,640
2022-05-04,4,99
2022-05-04,5,724
2022-05-04,6,1095
2022-05-04,7,3135
2022-05-04,8,7107
2022-05-04,9,23440
2022-05-04,10,49652
2022-05-04,11,45834
2022-05-04,12,45636
2022-05-04,13,53389
2022-05-04,14,49028
2022-05-04,15,50583
2022-05-04,16,37908
2022-05-04,17,39215
2022-05-04,18,29591
2022-05-04,19,15783
2022-05-04,20,1711
2022-05-04,21,1504
2022-05-04,22,1512
2022-05-04,23,1510
2022-05-05,0,1199
2022-05-05,1,1364
2022-05-05,2,1526
2022-05-05,3,1537
2022-05-05,4,219
2022-05-05,5,1318
2022-05-05,6,1928
2022-05-05,7,3029
2022-05-05,8,5866
2022-05-05,9,16513
2022-05-05,10,44730
2022-05-05,11,48784
2022-05-05,12,36353
2022-05-05,13,49427
2022-05-05,14,44989
2022-05-05,15,45947
2022-05-05,16,35235
2022-05-05,17,34839
