date,hour,bdaddr
2022-04-21,0,1166
2022-04-21,1,500
2022-04-26,15,13374
2022-04-26,16,25927
2022-04-26,17,31531
2022-04-26,18,35448
2022-04-26,19,32020
2022-04-26,20,2258
2022-04-27,10,5707
2022-04-27,11,25183
2022-04-27,12,28874
2022-04-27,13,28852
2022-04-27,14,28089
2022-04-27,15,31078
2022-04-27,16,30996
2022-04-27,17,35982
2022-04-27,18,41781
2022-04-27,19,37389
2022-04-27,20,2967
2022-04-28,10,6933
2022-04-28,11,26334
2022-04-28,12,32220
2022-04-28,13,30718
2022-04-28,14,29797
2022-04-28,15,29706
2022-04-28,16,30672
2022-04-28,17,34988
2022-04-28,18,43172
2022-04-28,19,44968
2022-04-28,20,3816
2022-04-29,10,6974
2022-04-29,11,30458
2022-04-29,12,34516
2022-04-29,13,39508
2022-04-29,14,38015
2022-04-29,15,33404
2022-04-29,16,35073
2022-04-29,17,39250
2022-04-29,18,41390
2022-04-29,19,48069
2022-04-29,20,4053
2022-04-30,10,6597
2022-04-30,11,30098
2022-04-30,12,37060
2022-04-30,13,41180
2022-04-30,14,39564
2022-04-30,15,36633
2022-04-30,16,36437
2022-04-30,17,42191
2022-04-30,18,48065
2022-04-30,19,51758
2022-04-30,20,4079
2022-05-01,10,6033
2022-05-01,11,31796
2022-05-01,12,36348
2022-05-01,13,33649
2022-05-01,14,33347
2022-05-01,15,31163
2022-05-01,16,31633
2022-05-01,17,34361
2022-05-01,18,37629
2022-05-01,19,38958
2022-05-01,20,3605
2022-05-02,10,5782
2022-05-02,11,30890
2022-05-02,12,40024
2022-05-02,13,37656
2022-05-02,14,33327
2022-05-02,15,30865
2022-05-02,16,34078
2022-05-02,17,38018
2022-05-02,18,45965
2022-05-02,19,49308
2022-05-02,20,4183
2022-05-03,10,7600
2022-05-03,11,33988
2022-05-03,12,39430
2022-05-03,13,41121
2022-05-03,14,41821
2022-05-03,15,40544
2022-05-03,16,40502
2022-05-03,17,48278
2022-05-03,18,57690
2022-05-03,19,63292
2022-05-03,20,4989
2022-05-04,10,8084
2022-05-04,11,35114
2022-05-04,12,42805
2022-05-04,13,43628
2022-05-04,14,46793
2022-05-04,15,41620
2022-05-04,16,43942
2022-05-04,17,46372
2022-05-04,18,51018
2022-05-04,19,57235
2022-05-04,20,3998
2022-05-05,10,7069
2022-05-05,11,32606
2022-05-05,12,39438
2022-05-05,13,40327
2022-05-05,14,39367
2022-05-05,15,34782
2022-05-05,16,35862
2022-05-05,17,35871
2022-05-05,18,38328
2022-05-05,19,44051
2022-05-05,20,2846
2022-05-06,10,4834
2022-05-06,11,25176
2022-05-06,12,29991
2022-05-06,13,29020
2022-05-06,14,29812
2022-05-06,15,28796
2022-05-06,16,31252
2022-05-06,17,36839
2022-05-06,18,44234
2022-05-06,19,42312
2022-05-06,20,4234
2022-05-07,10,5724
2022-05-07,11,27711
2022-05-07,12,30562
2022-05-07,13,34079
2022-05-07,14,32500
2022-05-07,15,33669
2022-05-07,16,37037
2022-05-07,17,40637
2022-05-07,18,43690
2022-05-07,19,44859
2022-05-07,20,3543
2022-05-08,10,6219
2022-05-08,11,28576
2022-05-08,12,31813
2022-05-08,13,31433
2022-05-08,14,26685
2022-05-08,15,31351
2022-05-08,16,33798
2022-05-08,17,32666
2022-05-08,18,33077
2022-05-08,19,34744
2022-05-08,20,3095
2022-05-09,10,5723
2022-05-09,11,21568
2022-05-09,12,28181
2022-05-09,13,23814
2022-05-09,14,24864
2022-05-09,15,24194
2022-05-09,16,25839
2022-05-09,17,33013
2022-05-09,18,35397
2022-05-09,19,34730
