date,hour,bdaddr
2022-04-20,14,57
2022-04-20,15,333
2022-04-20,20,1236
2022-04-26,11,1568
2022-04-26,12,20569
2022-04-26,13,19342
2022-04-26,14,17760
2022-04-26,15,18368
2022-04-26,16,17396
2022-04-26,17,20632
2022-04-26,18,21511
2022-04-26,19,18462
2022-04-26,20,14730
2022-04-26,21,14518
2022-04-26,22,12819
2022-04-26,23,9473
2022-04-27,0,7070
2022-04-27,1,7537
2022-04-27,2,3774
2022-04-27,3,2264
2022-04-27,4,1837
2022-04-27,5,2051
2022-04-27,6,4003
2022-04-27,7,10999
2022-04-27,8,14466
2022-04-27,9,12911
2022-04-27,10,12715
2022-04-27,11,16516
2022-04-27,12,17108
2022-04-27,13,17269
2022-04-27,14,17256
2022-04-27,15,17171
2022-04-27,16,18116
2022-04-27,17,21075
2022-04-27,18,21200
2022-04-27,19,18078
2022-04-27,20,13251
2022-04-27,21,13206
2022-04-27,22,10589
2022-04-27,23,8256
2022-04-28,0,5425
2022-04-28,1,4239
2022-04-28,2,2895
2022-04-28,3,3186
2022-04-28,4,389
2022-04-28,5,2918
2022-04-28,6,4104
2022-04-28,7,9805
2022-04-28,8,15073
2022-04-28,9,13949
2022-04-28,10,14438
2022-04-28,11,16904
2022-04-28,12,17686
2022-04-28,13,17294
2022-04-28,14,16609
2022-04-28,15,17920
2022-04-28,16,18157
2022-04-28,17,21842
2022-04-28,18,23146
2022-04-28,19,19010
2022-04-28,20,14505
2022-04-28,21,10845
2022-04-28,22,7843
2022-04-28,23,7690
2022-04-29,0,4425
2022-04-29,1,2852
2022-04-29,2,2211
2022-04-29,3,2183
2022-04-29,4,387
2022-04-29,5,1821
2022-04-29,6,2655
2022-04-29,7,4299
2022-04-29,8,8409
2022-04-29,9,11984
2022-04-29,10,14671
2022-04-29,11,18607
2022-04-29,12,19682
2022-04-29,13,16913
2022-04-29,14,14869
2022-04-29,15,14651
2022-04-29,16,14906
2022-04-29,17,14033
2022-04-29,18,11935
2022-04-29,19,8828
2022-04-29,20,7241
2022-04-29,21,8177
2022-04-29,22,5810
2022-04-29,23,4699
2022-04-30,0,3454
2022-04-30,1,3211
2022-04-30,2,2784
2022-04-30,3,2381
2022-04-30,4,331
2022-04-30,5,2486
2022-04-30,6,3566
2022-04-30,7,4671
2022-04-30,8,7799
2022-04-30,9,12453
2022-04-30,10,16616
2022-04-30,11,21181
2022-04-30,12,21896
2022-04-30,13,22339
2022-04-30,14,22099
2022-04-30,15,21016
2022-04-30,16,21244
2022-04-30,17,20918
2022-04-30,18,19312
2022-04-30,19,15538
2022-04-30,20,11039
2022-04-30,21,10187
2022-04-30,22,8881
2022-04-30,23,6506
2022-05-01,0,4593
2022-05-01,1,4038
2022-05-01,2,3855
2022-05-01,3,3695
2022-05-01,4,2244
2022-05-01,5,3091
2022-05-01,6,3604
2022-05-01,7,4691
2022-05-01,8,7858
2022-05-01,9,11751
2022-05-01,10,15220
2022-05-01,11,15764
2022-05-01,12,15325
2022-05-01,13,11822
2022-05-01,14,12597
2022-05-01,15,12212
2022-05-01,16,12756
2022-05-01,17,13221
2022-05-01,18,12613
2022-05-01,19,9499
2022-05-01,20,8377
2022-05-01,21,8912
2022-05-01,22,5431
2022-05-01,23,4603
2022-05-02,0,2584
2022-05-02,1,2563
2022-05-02,2,2736
2022-05-02,3,1912
2022-05-02,4,336
2022-05-02,5,1837
2022-05-02,6,3644
2022-05-02,7,6107
2022-05-02,8,10894
2022-05-02,9,10817
2022-05-02,10,13185
2022-05-02,11,16475
2022-05-02,12,18340
2022-05-02,13,17359
2022-05-02,14,16203
2022-05-02,15,15102
2022-05-02,16,15543
2022-05-02,17,16772
2022-05-02,18,16268
2022-05-02,19,13626
2022-05-02,20,10235
2022-05-02,21,7328
2022-05-02,22,7736
2022-05-02,23,5937
2022-05-03,0,4090
2022-05-03,1,3165
2022-05-03,2,2657
2022-05-03,3,2859
2022-05-03,4,419
2022-05-03,5,2268
2022-05-03,6,3923
2022-05-03,7,3854
2022-05-03,8,8096
2022-05-03,9,10168
2022-05-03,10,12341
2022-05-03,11,15464
2022-05-03,12,15677
2022-05-03,13,17871
2022-05-03,14,16352
2022-05-03,15,17757
2022-05-03,16,16208
2022-05-03,17,17001
2022-05-03,18,16480
2022-05-03,19,13627
2022-05-03,20,11542
2022-05-03,21,9893
2022-05-03,22,7975
2022-05-03,23,6671
2022-05-04,0,4897
2022-05-04,1,4072
2022-05-04,2,3758
2022-05-04,3,3074
2022-05-04,4,497
2022-05-04,5,2791
2022-05-04,6,3412
2022-05-04,7,4500
2022-05-04,8,7460
2022-05-04,9,8885
2022-05-04,10,12688
2022-05-04,11,16074
2022-05-04,12,16397
2022-05-04,13,16066
2022-05-04,14,15616
2022-05-04,15,17266
2022-05-04,16,16063
2022-05-04,17,16664
