date,hour,bdaddr
2022-04-20,12,1277
2022-04-20,20,408
2022-04-20,21,13
2022-04-23,15,977
2022-04-23,16,4835
2022-04-23,17,4929
2022-04-23,18,4408
2022-04-23,19,4149
2022-04-23,20,2670
2022-04-23,21,1912
2022-04-23,22,1082
2022-04-23,23,781
2022-04-24,0,411
2022-04-24,1,215
2022-04-24,2,73
2022-04-24,3,105
2022-04-24,4,41
2022-04-24,5,193
2022-04-24,6,229
2022-04-24,7,852
2022-04-24,8,1283
2022-04-24,9,2283
2022-04-24,10,2346
2022-04-24,11,3271
2022-04-24,12,3275
2022-04-24,13,4360
2022-04-24,14,3829
2022-04-24,15,4121
2022-04-24,16,4008
2022-04-24,17,3672
2022-04-24,18,3459
2022-04-24,19,2819
2022-04-24,20,1868
2022-04-24,21,1709
2022-04-24,22,745
2022-04-24,23,330
2022-04-25,0,120
2022-04-25,1,127
2022-04-25,2,37
2022-04-25,3,108
2022-04-25,4,14
2022-04-25,5,283
2022-04-25,6,538
2022-04-25,7,2508
2022-04-25,8,4681
2022-04-25,9,3337
2022-04-25,10,3076
2022-04-25,11,3497
2022-04-25,12,4605
2022-04-25,13,3316
2022-04-25,14,3558
2022-04-25,15,3604
2022-04-25,16,3709
2022-04-25,17,5651
2022-04-25,18,5817
2022-04-25,19,4978
2022-04-25,20,2870
2022-04-25,21,1901
2022-04-25,22,1605
2022-04-25,23,545
2022-04-26,0,179
2022-04-26,1,156
2022-04-26,2,116
2022-04-26,3,129
2022-04-26,4,1
2022-04-26,5,148
2022-04-26,6,401
2022-04-26,7,2741
2022-04-26,8,4618
2022-04-26,9,3328
2022-04-26,10,2626
2022-04-26,11,2840
2022-04-26,12,4723
2022-04-26,13,4225
2022-04-26,14,3334
2022-04-26,15,3746
2022-04-26,16,2833
2022-04-26,17,4564
2022-04-26,18,3703
2022-04-26,19,3371
2022-04-26,20,2381
2022-04-26,21,1816
2022-04-26,22,1194
2022-04-26,23,704
2022-04-27,0,164
